client_name,Company,industry_code,industry_name,Item,Financial_Year,quarter,Actual_Announcement_Quarter,Reported_Revenue,YoY_Reported_Revenue_growth_L1,YoY_Reported_Revenue_growth_L2
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2014,2015-06-30,2015-03-31,10013.21904,0.003571800379266188,-0.022571657320439975
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2014,2015-09-30,2015-03-31,10086.43917,0.007312346779542622,0.010910265401809394
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2014,2015-12-31,2015-03-31,10086.70667,2.6520756779557786e-05,0.00733906146529284
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2015,2016-03-31,2016-03-31,12655.40555,0.2546618003317034,0.2546950749121506
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2015,2016-06-30,2016-03-31,12639.2027,-0.0012803106100380823,0.25305544351672915
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2015,2016-09-30,2016-03-31,12646.7027,0.0005933918600735666,-0.0006876784758588217
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2015,2016-12-31,2016-03-31,12646.7027,0.0,0.0005933918600735666
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2016,2017-03-31,2017-03-31,16621.78782,0.3143179067536712,0.3143179067536712
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2016,2017-06-30,2017-03-31,16746.64407,0.0075116017213121555,0.32419053940439335
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2016,2017-09-30,2017-03-31,16746.64407,0.0,0.0075116017213121555
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2016,2017-12-31,2017-03-31,16746.64407,0.0,0.0
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2017,2018-03-31,2018-03-31,18430.47516,0.10054737432536864,0.10054737432536864
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2017,2018-06-30,2018-03-31,18430.47516,0.0,0.10054737432536864
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2017,2018-09-30,2018-03-31,18430.47516,0.0,0.0
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2017,2018-12-31,2018-03-31,18430.47516,0.0,0.0
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2018,2019-03-31,2019-03-31,21082.92727,0.1439166427871954,0.1439166427871954
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2018,2019-06-30,2019-03-31,21082.96033,1.5680934424278092e-06,0.14391843655538183
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2018,2019-09-30,2019-03-31,21082.96033,0.0,1.5680934424278092e-06
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2018,2019-12-31,2019-03-31,21082.627,-1.581039829245956e-05,-1.581039829245956e-05
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2019,2020-03-31,2020-03-31,25049.47015,0.18815696687134875,0.18813818163646845
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2019,2020-06-30,2020-03-31,25163.53149,0.004553443219237119,0.19356717215553831
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2019,2020-09-30,2020-03-31,25161.65892,-7.441602545910087e-05,0.0044786883446314985
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2019,2020-12-31,2020-03-31,25167.9367,0.0002494978578302387,0.00017506326573224484
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2020,2021-03-31,2021-03-31,41897.68677,0.6647247356593997,0.6651400809148238
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2020,2021-06-30,2021-03-31,41898.72729,2.48347839753027e-05,0.6647660787385883
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2020,2021-09-30,2021-03-31,41879.24257,-0.00046504324260587815,-0.0004402200078789109
BRISTOL-MYERS SQUIBB INTERNATIONAL CORP,Bristol Myers Squibb,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2020,2021-12-31,2021-03-31,41879.24256,-2.387818831550703e-10,-0.000465043481276628
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2010,2011-12-31,2011-12-31,2154.096,,
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2010,2012-03-31,2011-12-31,2154.096,0.0,
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2011,2012-06-30,2012-06-30,2537.718,0.1780895558972302,0.1780895558972302
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2011,2012-09-30,2012-06-30,2537.718,0.0,0.1780895558972302
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2011,2012-12-31,2012-06-30,2537.718,0.0,0.0
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2011,2013-03-31,2012-06-30,2537.718,0.0,0.0
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2013-06-30,2013-06-30,2928.429,0.153961551283476,0.153961551283476
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2013-09-30,2013-06-30,2928.429,0.0,0.153961551283476
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2013-12-31,2013-06-30,2928.429,0.0,0.0
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2014-03-31,2013-06-30,2928.429,0.0,0.0
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2014-06-30,2014-06-30,2950.77,0.007629005176495562,0.007629005176495562
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2014-09-30,2014-06-30,2950.77,0.0,0.007629005176495562
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2014-12-31,2014-06-30,2950.77,0.0,0.0
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2015-03-31,2015-03-31,2922.62,-0.009539882810249534,-0.009539882810249534
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2015-06-30,2015-03-31,2922.62,0.0,-0.009539882810249534
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2015-09-30,2015-03-31,2922.62,0.0,0.0
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2015-12-31,2015-03-31,2922.62,0.0,0.0
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2016-03-31,2016-03-31,2674.3,-0.08496486029658312,-0.08496486029658312
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2016-06-30,2016-03-31,2674.3,0.0,-0.08496486029658312
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2016-09-30,2016-03-31,2674.3,0.0,0.0
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2016-12-31,2016-03-31,2674.3,0.0,0.0
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2017-03-31,2016-03-31,2674.3,0.0,0.0
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2017-06-30,2017-06-30,3745.3,0.4004786299218486,0.4004786299218486
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2017-09-30,2017-06-30,3745.3,0.0,0.4004786299218486
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2017-12-31,2017-06-30,3745.3,0.0,0.0
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2018-03-31,2017-06-30,3745.3,0.0,0.0
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,2018-06-30,2018-06-30,3993.4,0.06624302459082054,0.06624302459082054
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,2018-09-30,2018-06-30,3993.4,0.0,0.06624302459082054
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,2018-12-31,2018-06-30,3993.4,0.0,0.0
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,2019-03-31,2018-06-30,3993.4,0.0,0.0
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-06-30,2019-06-30,3986.3,-0.0017779335904242188,-0.0017779335904242188
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-09-30,2019-06-30,3986.3,0.0,-0.0017779335904242188
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-12-31,2019-06-30,3986.3,0.0,0.0
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2020-03-31,2019-06-30,3986.3,0.0,0.0
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2020-06-30,2020-06-30,4029.2,0.010761859368336513,0.010761859368336513
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2020-09-30,2020-06-30,4029.2,0.0,0.010761859368336513
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2020-12-31,2020-06-30,4029.2,0.0,0.0
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2021-03-31,2020-06-30,4029.2,0.0,0.0
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020,2021-06-30,2021-06-30,3342.0,-0.17055494887322542,-0.17055494887322542
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020,2021-09-30,2021-06-30,3342.0,0.0,-0.17055494887322542
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020,2021-12-31,2021-06-30,3342.0,0.0,0.0
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020,2022-03-31,2021-06-30,3342.0,0.0,0.0
ENVISTA HOLDINGS CORP,Envista,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2020-03-31,2020-03-31,2751.6,,
ENVISTA HOLDINGS CORP,Envista,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2020-06-30,2020-03-31,2751.6,0.0,
ENVISTA HOLDINGS CORP,Envista,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2020-09-30,2020-03-31,2751.6,0.0,0.0
ENVISTA HOLDINGS CORP,Envista,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2020-12-31,2020-03-31,2751.6,0.0,0.0
ENVISTA HOLDINGS CORP,Envista,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2021-03-31,2020-03-31,2751.6,0.0,0.0
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2010,2012-03-31,2012-03-31,676.694,,
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2011,2012-06-30,2012-06-30,727.844,0.07558807969333281,
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2011,2012-09-30,2012-06-30,727.844,0.0,0.07558807969333281
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2011,2012-12-31,2012-06-30,727.844,0.0,0.0
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2011,2013-03-31,2012-06-30,727.844,0.0,0.0
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2013-06-30,2013-06-30,891.99,0.22552360121124848,0.22552360121124848
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2013-09-30,2013-06-30,891.99,0.0,0.22552360121124848
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2013-12-31,2013-06-30,891.99,0.0,0.0
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2014-03-31,2013-06-30,891.99,0.0,0.0
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2014-06-30,2014-06-30,938.509,0.05215192995437179,0.05215192995437179
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2014-09-30,2014-06-30,938.509,0.0,0.05215192995437179
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2014-12-31,2014-06-30,938.509,0.0,0.0
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2015-03-31,2014-06-30,938.509,0.0,0.0
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2015-06-30,2015-06-30,910.373,-0.02997946743185198,-0.02997946743185198
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2015-09-30,2015-06-30,910.373,0.0,-0.02997946743185198
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2015-12-31,2015-06-30,910.373,0.0,0.0
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2016-03-31,2015-06-30,910.373,0.0,0.0
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2016-06-30,2015-06-30,910.373,0.0,0.0
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2016-09-30,2016-09-30,908.832,-0.0016927127671845232,-0.0016927127671845232
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2016-12-31,2016-09-30,908.832,0.0,-0.0016927127671845232
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2017-03-31,2016-09-30,908.832,0.0,0.0
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2017-06-30,2016-09-30,908.832,0.0,0.0
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2017-09-30,2017-09-30,886.116,-0.024994718495827573,-0.024994718495827573
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2017-12-31,2017-09-30,886.116,0.0,-0.024994718495827573
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2018-03-31,2017-09-30,886.116,0.0,0.0
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2018-06-30,2017-09-30,886.116,0.0,0.0
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,2018-09-30,2018-09-30,903.923,0.020095563109118864,0.020095563109118864
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,2018-12-31,2018-09-30,903.923,0.0,0.020095563109118864
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,2019-03-31,2018-09-30,903.923,0.0,0.0
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-06-30,2019-06-30,967.579,0.07042192753143794,0.07042192753143794
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-09-30,2019-06-30,967.579,0.0,0.07042192753143794
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-12-31,2019-06-30,967.579,0.0,0.0
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2020-03-31,2019-06-30,967.579,0.0,0.0
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2020-06-30,2019-06-30,967.579,0.0,0.0
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2020-09-30,2020-09-30,988.479,0.021600303437755652,0.021600303437755652
