client_name,Company,industry_code,industry_name,Item,Quarter,Forecasted_Financial_Year,Reported_Financial_Year,Forecasted_Revenue,Actual_Revenue,pct_change_actual_vs_forecasted,QoQ_actual_vs_forecast_L1,QoQ_actual_vs_forecast_L2,QoQ_actual_vs_forecast_L3,QoQ_actual_vs_forecast_L4
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2014-03-31,2014,2013,245.999998,245.999999,4.065040673192374e-09,0.0,0.0,0.0,0.0
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2014-06-30,2014,2013,245.999998,245.999999,4.065040673192374e-09,4.065040673192374e-09,0.0,0.0,0.0
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2014-09-30,2014,2013,245.999998,245.999999,4.065040673192374e-09,4.065040673192374e-09,4.065040673192374e-09,0.0,0.0
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2014-12-31,2014,2013,245.999998,245.999999,4.065040673192374e-09,4.065040673192374e-09,4.065040673192374e-09,4.065040673192374e-09,0.0
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2015-03-31,2015,2014,208.999998,208.999998,0.0,4.065040673192374e-09,4.065040673192374e-09,4.065040673192374e-09,4.065040673192374e-09
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2015-06-30,2015,2014,208.999998,208.999998,0.0,0.0,4.065040673192374e-09,4.065040673192374e-09,4.065040673192374e-09
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2015-09-30,2015,2014,208.999998,208.999998,0.0,0.0,0.0,4.065040673192374e-09,4.065040673192374e-09
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2015-12-31,2015,2014,208.999998,208.999998,0.0,0.0,0.0,0.0,4.065040673192374e-09
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2016-03-31,2016,2015,191.999997,175.7083303,-0.08485243205498595,0.0,0.0,0.0,0.0
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2016-06-30,2016,2015,191.999997,175.7083303,-0.08485243205498595,-0.08485243205498595,0.0,0.0,0.0
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2016-09-30,2016,2015,191.999997,175.7083303,-0.08485243205498595,-0.08485243205498595,-0.08485243205498595,0.0,0.0
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2016-12-31,2016,2015,191.999997,175.7083303,-0.08485243205498595,-0.08485243205498595,-0.08485243205498595,-0.08485243205498595,0.0
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2017-03-31,2017,2016,200.3333303,150.624997,-0.24812812339095824,-0.08485243205498595,-0.08485243205498595,-0.08485243205498595,-0.08485243205498595
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2017-06-30,2017,2016,200.3333303,150.624997,-0.24812812339095824,-0.24812812339095824,-0.08485243205498595,-0.08485243205498595,-0.08485243205498595
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2017-09-30,2017,2016,200.3333303,150.624997,-0.24812812339095824,-0.24812812339095824,-0.24812812339095824,-0.08485243205498595,-0.08485243205498595
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2017-12-31,2017,2016,200.3333303,150.624997,-0.24812812339095824,-0.24812812339095824,-0.24812812339095824,-0.24812812339095824,-0.08485243205498595
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2018-03-31,2018,2017,157.374997,137.6041637,-0.12562880811365493,-0.24812812339095824,-0.24812812339095824,-0.24812812339095824,-0.24812812339095824
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2018-06-30,2018,2017,157.374997,137.6041637,-0.12562880811365493,-0.12562880811365493,-0.24812812339095824,-0.24812812339095824,-0.24812812339095824
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2018-09-30,2018,2017,157.374997,137.6041637,-0.12562880811365493,-0.12562880811365493,-0.12562880811365493,-0.24812812339095824,-0.24812812339095824
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2018-12-31,2018,2017,157.374997,137.6041637,-0.12562880811365493,-0.12562880811365493,-0.12562880811365493,-0.12562880811365493,-0.24812812339095824
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2019-03-31,2019,2018,168.296252,202.1505612,0.2011590204635097,-0.12562880811365493,-0.12562880811365493,-0.12562880811365493,-0.12562880811365493
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2019-06-30,2019,2018,168.296252,202.1505612,0.2011590204635097,0.2011590204635097,-0.12562880811365493,-0.12562880811365493,-0.12562880811365493
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2019-09-30,2019,2018,168.296252,202.1505612,0.2011590204635097,0.2011590204635097,0.2011590204635097,-0.12562880811365493,-0.12562880811365493
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2019-12-31,2019,2018,168.296252,202.1505612,0.2011590204635097,0.2011590204635097,0.2011590204635097,0.2011590204635097,-0.12562880811365493
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2020-03-31,2020,2019,637.1796071,210.3333303,-0.6698994632654809,0.2011590204635097,0.2011590204635097,0.2011590204635097,0.2011590204635097
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2020-06-30,2020,2019,637.1796071,210.3333303,-0.6698994632654809,-0.6698994632654809,0.2011590204635097,0.2011590204635097,0.2011590204635097
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2020-09-30,2020,2019,637.1796071,210.3333303,-0.6698994632654809,-0.6698994632654809,-0.6698994632654809,0.2011590204635097,0.2011590204635097
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2020-12-31,2020,2019,637.1796071,210.3333303,-0.6698994632654809,-0.6698994632654809,-0.6698994632654809,-0.6698994632654809,0.2011590204635097
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2021-03-31,2021,2020,307.1336194,182.8333303,-0.4047107879066657,-0.6698994632654809,-0.6698994632654809,-0.6698994632654809,-0.6698994632654809
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2021-06-30,2021,2020,307.1336194,182.8333303,-0.4047107879066657,-0.4047107879066657,-0.6698994632654809,-0.6698994632654809,-0.6698994632654809
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2021-09-30,2021,2020,307.1336194,182.8333303,-0.4047107879066657,-0.4047107879066657,-0.4047107879066657,-0.6698994632654809,-0.6698994632654809
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2021-12-31,2022,2021,1618.769068,307.1336194,-0.810267180494457,-0.4047107879066657,-0.4047107879066657,-0.4047107879066657,-0.6698994632654809
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2022-03-31,2022,2021,1618.769068,307.1336194,-0.810267180494457,-0.810267180494457,-0.4047107879066657,-0.4047107879066657,-0.4047107879066657
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2011-03-31,2011,2010,298.0,393.0,0.3187919463087248,,,,
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2011-06-30,2011,2010,298.0,393.0,0.3187919463087248,0.3187919463087248,,,
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2011-09-30,2011,2010,298.0,393.0,0.3187919463087248,0.3187919463087248,0.3187919463087248,,
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2011-12-31,2011,2010,298.0,393.0,0.3187919463087248,0.3187919463087248,0.3187919463087248,0.3187919463087248,
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2012-03-31,2012,2011,650.0,287.0,-0.5584615384615385,0.3187919463087248,0.3187919463087248,0.3187919463087248,0.3187919463087248
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2012-06-30,2012,2011,650.0,287.0,-0.5584615384615385,-0.5584615384615385,0.3187919463087248,0.3187919463087248,0.3187919463087248
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2012-09-30,2012,2011,650.0,287.0,-0.5584615384615385,-0.5584615384615385,-0.5584615384615385,0.3187919463087248,0.3187919463087248
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2012-12-31,2012,2011,650.0,287.0,-0.5584615384615385,-0.5584615384615385,-0.5584615384615385,-0.5584615384615385,0.3187919463087248
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2013-03-31,2013,2012,386.794,626.0,0.6184325506600413,-0.5584615384615385,-0.5584615384615385,-0.5584615384615385,-0.5584615384615385
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2013-06-30,2013,2012,386.794,626.0,0.6184325506600413,0.6184325506600413,-0.5584615384615385,-0.5584615384615385,-0.5584615384615385
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2013-09-30,2013,2012,386.794,626.0,0.6184325506600413,0.6184325506600413,0.6184325506600413,-0.5584615384615385,-0.5584615384615385
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2013-12-31,2013,2012,386.794,626.0,0.6184325506600413,0.6184325506600413,0.6184325506600413,0.6184325506600413,-0.5584615384615385
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2014-03-31,2014,2013,621.236433,484.0,-0.22090853934189664,0.6184325506600413,0.6184325506600413,0.6184325506600413,0.6184325506600413
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2014-06-30,2014,2013,621.236433,484.0,-0.22090853934189664,-0.22090853934189664,0.6184325506600413,0.6184325506600413,0.6184325506600413
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2014-09-30,2014,2013,621.236433,484.0,-0.22090853934189664,-0.22090853934189664,-0.22090853934189664,0.6184325506600413,0.6184325506600413
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2014-12-31,2014,2013,621.236433,484.0,-0.22090853934189664,-0.22090853934189664,-0.22090853934189664,-0.22090853934189664,0.6184325506600413
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2015-03-31,2015,2014,540.0832093,454.4107673,-0.15862822714122107,-0.22090853934189664,-0.22090853934189664,-0.22090853934189664,-0.22090853934189664
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2015-06-30,2015,2014,540.0832093,454.4107673,-0.15862822714122107,-0.15862822714122107,-0.22090853934189664,-0.22090853934189664,-0.22090853934189664
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2015-09-30,2015,2014,540.0832093,454.4107673,-0.15862822714122107,-0.15862822714122107,-0.15862822714122107,-0.22090853934189664,-0.22090853934189664
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2015-12-31,2015,2014,540.0832093,454.4107673,-0.15862822714122107,-0.15862822714122107,-0.15862822714122107,-0.15862822714122107,-0.22090853934189664
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2016-03-31,2016,2015,461.0303124,330.7058273,-0.2826809465554786,-0.15862822714122107,-0.15862822714122107,-0.15862822714122107,-0.15862822714122107
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2016-06-30,2016,2015,461.0303124,330.7058273,-0.2826809465554786,-0.2826809465554786,-0.15862822714122107,-0.15862822714122107,-0.15862822714122107
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2016-09-30,2016,2015,461.0303124,330.7058273,-0.2826809465554786,-0.2826809465554786,-0.2826809465554786,-0.15862822714122107,-0.15862822714122107
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2016-12-31,2016,2015,461.0303124,330.7058273,-0.2826809465554786,-0.2826809465554786,-0.2826809465554786,-0.2826809465554786,-0.15862822714122107
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2017-03-31,2017,2016,628.3306647,531.4603124,-0.15417097675194846,-0.2826809465554786,-0.2826809465554786,-0.2826809465554786,-0.2826809465554786
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2017-06-30,2017,2016,628.3306647,531.4603124,-0.15417097675194846,-0.15417097675194846,-0.2826809465554786,-0.2826809465554786,-0.2826809465554786
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2017-09-30,2017,2016,628.3306647,531.4603124,-0.15417097675194846,-0.15417097675194846,-0.15417097675194846,-0.2826809465554786,-0.2826809465554786
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2017-12-31,2017,2016,628.3306647,531.4603124,-0.15417097675194846,-0.15417097675194846,-0.15417097675194846,-0.15417097675194846,-0.2826809465554786
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2018-03-31,2018,2017,728.918535,506.8981064,-0.30458880922818077,-0.15417097675194846,-0.15417097675194846,-0.15417097675194846,-0.15417097675194846
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2018-06-30,2018,2017,728.918535,506.8981064,-0.30458880922818077,-0.30458880922818077,-0.15417097675194846,-0.15417097675194846,-0.15417097675194846
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2018-09-30,2018,2017,728.918535,506.8981064,-0.30458880922818077,-0.30458880922818077,-0.30458880922818077,-0.15417097675194846,-0.15417097675194846
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2018-12-31,2018,2017,728.918535,506.8981064,-0.30458880922818077,-0.30458880922818077,-0.30458880922818077,-0.30458880922818077,-0.15417097675194846
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2019-03-31,2019,2018,603.3685125,667.9576344,0.10704755147460569,-0.30458880922818077,-0.30458880922818077,-0.30458880922818077,-0.30458880922818077
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2019-06-30,2019,2018,603.3685125,667.9576344,0.10704755147460569,0.10704755147460569,-0.30458880922818077,-0.30458880922818077,-0.30458880922818077
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2019-09-30,2019,2018,603.3685125,667.9576344,0.10704755147460569,0.10704755147460569,0.10704755147460569,-0.30458880922818077,-0.30458880922818077
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2019-12-31,2019,2018,603.3685125,667.9576344,0.10704755147460569,0.10704755147460569,0.10704755147460569,0.10704755147460569,-0.30458880922818077
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2020-03-31,2020,2019,828.7480618,581.2049576,-0.2986952435971296,0.10704755147460569,0.10704755147460569,0.10704755147460569,0.10704755147460569
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2020-06-30,2020,2019,828.7480618,581.2049576,-0.2986952435971296,-0.2986952435971296,0.10704755147460569,0.10704755147460569,0.10704755147460569
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2020-09-30,2020,2019,828.7480618,581.2049576,-0.2986952435971296,-0.2986952435971296,-0.2986952435971296,0.10704755147460569,0.10704755147460569
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2020-12-31,2020,2019,828.7480618,581.2049576,-0.2986952435971296,-0.2986952435971296,-0.2986952435971296,-0.2986952435971296,0.10704755147460569
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2021-03-31,2021,2020,779.5839006,1003.375,0.2870648037084413,-0.2986952435971296,-0.2986952435971296,-0.2986952435971296,-0.2986952435971296
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2021-06-30,2021,2020,779.5839006,1003.375,0.2870648037084413,0.2870648037084413,-0.2986952435971296,-0.2986952435971296,-0.2986952435971296
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2021-09-30,2021,2020,779.5839006,1003.375,0.2870648037084413,0.2870648037084413,0.2870648037084413,-0.2986952435971296,-0.2986952435971296
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2021-12-31,2022,2021,322.305102,779.5839006,1.4187761712813347,0.2870648037084413,0.2870648037084413,0.2870648037084413,-0.2986952435971296
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Royalty & Licensing Income,2022-03-31,2022,2021,322.305102,779.5839006,1.4187761712813347,1.4187761712813347,0.2870648037084413,0.2870648037084413,0.2870648037084413
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2011-03-31,2011,2010,15183.04514,14660.0,-0.034449290980636586,,,,
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2011-06-30,2011,2010,15183.04514,14660.0,-0.034449290980636586,-0.034449290980636586,,,
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2011-09-30,2011,2010,15183.04514,14660.0,-0.034449290980636586,-0.034449290980636586,-0.034449290980636586,,
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2011-12-31,2011,2010,15183.04514,14660.0,-0.034449290980636586,-0.034449290980636586,-0.034449290980636586,-0.034449290980636586,
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2012-03-31,2012,2011,16460.446,15237.0,-0.07432641861587468,-0.034449290980636586,-0.034449290980636586,-0.034449290980636586,-0.034449290980636586
AMGEN INC,Amgen,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2012-06-30,2012,2011,16460.446,15237.0,-0.07432641861587468,-0.07432641861587468,-0.034449290980636586,-0.034449290980636586,-0.034449290980636586
