Company,Item,Year,Data Kind,Data,Source,Comment
Pfizer,   of which WW Generics,2016,Actual Data,4709.814081,Reported,
Pfizer,   of which WW Generics,2017,Actual Data,4138.79471,Reported,
Pfizer,   of which WW Generics,2018,Actual Data,3878.874207,Reported,
Pfizer,   of which WW Generics,2019,Actual Data,3781.285289,Reported,
Pfizer,   of which WW Generics,2020,Actual Data,3862.93927,Reported,
Pfizer,   of which WW Generics,2021,Actual Data,3968.532,Reported,
Pfizer,   of which WW Generics,2022,Actual Data,4078.840126,Forecast,
Pfizer,   of which WW Generics,2023,Actual Data,4206.927205,Forecast,
Pfizer,Agribusiness,2010,Actual Data,3575,Reported,
Pfizer,Agribusiness,2011,Actual Data,4184,Reported,
Pfizer,Agribusiness,2012,Actual Data,4299,Reported,
Pfizer,Eliminations/JV adjustment,2010,Actual Data,-752,Reported,
Pfizer,Eliminations/JV adjustment,2011,Actual Data,-6322,Reported,
Pfizer,Eliminations/JV adjustment,2012,Actual Data,-4299,Reported,
Pfizer,Eliminations/JV adjustment,2013,Actual Data,-132,Reported,
Pfizer,Eliminations/JV adjustment,2014,Actual Data,-198,Reported,
Pfizer,Eliminations/JV adjustment,2018,Actual Data,-12822,Reported,
Pfizer,Eliminations/JV adjustment,2019,Actual Data,-10845,Reported,
Pfizer,Eliminations/JV adjustment,2020,Actual Data,-7572,Reported,
Pfizer,Eliminations/JV adjustment,2021,Actual Data,-277,Reported,
Philips,MedTech & Healthcare Supply,2010,Actual Data,11413.79429,Reported,
Philips,MedTech & Healthcare Supply,2011,Actual Data,12320.90392,Reported,
Philips,MedTech & Healthcare Supply,2012,Actual Data,12836.01282,Reported,
Philips,MedTech & Healthcare Supply,2013,Actual Data,12719.63224,Reported,
Philips,MedTech & Healthcare Supply,2014,Actual Data,12203.73642,Reported,
Philips,MedTech & Healthcare Supply,2015,Actual Data,12677.28692,Reported,
Philips,MedTech & Healthcare Supply,2016,Actual Data,13069.04217,Reported,
Philips,MedTech & Healthcare Supply,2017,Actual Data,13668.97125,Reported,
Philips,MedTech & Healthcare Supply,2018,Actual Data,14878.87074,Reported,
Philips,MedTech & Healthcare Supply,2019,Actual Data,15259.57173,Reported,
Philips,MedTech & Healthcare Supply,2020,Actual Data,16141.3877,Reported,
Philips,MedTech & Healthcare Supply,2021,Actual Data,16274.37857,Reported,
Philips,MedTech & Healthcare Supply,2022,Actual Data,16455.2175,Forecast,
Philips,MedTech & Healthcare Supply,2023,Actual Data,17518.79362,Forecast,
Philips,MedTech & Healthcare Supply,2023,CAGR (%),3.3506938,Forecast,
Philips,Other Sales,2010,Actual Data,18161.74731,Reported,
Philips,Other Sales,2019,Actual Data,3936.076164,Reported,
Philips,Other Sales,2020,Actual Data,3623.506934,Reported,
Philips,Other Sales,2021,Actual Data,4035.742819,Reported,
Philips,Other Sales,2022,Actual Data,4064.388025,Forecast,
Philips,Other Sales,2023,Actual Data,4241.521742,Forecast,
Philips,Other Sales,2023,CAGR (%),-10.5845389,Forecast,
Philips,Total WW Revenues,2010,Actual Data,29575.5416,Reported,
Philips,Total WW Revenues,2011,Actual Data,12320.90392,Reported,
Philips,Total WW Revenues,2012,Actual Data,12836.01282,Reported,
Philips,Total WW Revenues,2013,Actual Data,12719.63224,Reported,
Philips,Total WW Revenues,2014,Actual Data,12203.73642,Reported,
Philips,Total WW Revenues,2015,Actual Data,12677.28692,Reported,
Philips,Total WW Revenues,2016,Actual Data,13069.04217,Reported,
Philips,Total WW Revenues,2017,Actual Data,13668.97125,Reported,
Philips,Total WW Revenues,2018,Actual Data,14878.87074,Reported,
Philips,Total WW Revenues,2019,Actual Data,19195.64789,Reported,
Philips,Total WW Revenues,2020,Actual Data,19764.89463,Reported,
Philips,Total WW Revenues,2021,Actual Data,20310.12139,Reported,
Philips,Total WW Revenues,2022,Actual Data,20519.60552,Forecast,
Philips,Total WW Revenues,2023,Actual Data,21760.31536,Forecast,
Philips,Total WW Revenues,2023,CAGR (%),-2.3328191,Forecast,
Phio Pharmaceuticals,Other Pharmaceuticals,2012,Actual Data,0.097,Reported,
Phio Pharmaceuticals,Other Pharmaceuticals,2013,Actual Data,0.399,Reported,
Phio Pharmaceuticals,Other Pharmaceuticals,2014,Actual Data,0.071,Reported,
Phio Pharmaceuticals,Other Pharmaceuticals,2015,Actual Data,0.034,Reported,
Phio Pharmaceuticals,Other Pharmaceuticals,2016,Actual Data,0.019,Reported,
Phio Pharmaceuticals,Other Pharmaceuticals,2017,Actual Data,0.015,Reported,
Phio Pharmaceuticals,Other Pharmaceuticals,2018,Actual Data,0.138,Reported,
Phio Pharmaceuticals,Other Pharmaceuticals,2019,Actual Data,0.021,Reported,
Phio Pharmaceuticals,Other Pharmaceuticals,2021,Actual Data,50,Forecast,
Phio Pharmaceuticals,Other Pharmaceuticals,2022,Actual Data,50,Forecast,
Phio Pharmaceuticals,Other Pharmaceuticals,2023,Actual Data,75,Forecast,
Phio Pharmaceuticals,Total WW Pharmaceuticals,2012,Actual Data,0.097,Reported,
Phio Pharmaceuticals,Total WW Pharmaceuticals,2013,Actual Data,0.399,Reported,
Phio Pharmaceuticals,Total WW Pharmaceuticals,2014,Actual Data,0.071,Reported,
Phio Pharmaceuticals,Total WW Pharmaceuticals,2015,Actual Data,0.034,Reported,
Phio Pharmaceuticals,Total WW Pharmaceuticals,2016,Actual Data,0.019,Reported,
Phio Pharmaceuticals,Total WW Pharmaceuticals,2017,Actual Data,0.015,Reported,
Phio Pharmaceuticals,Total WW Pharmaceuticals,2018,Actual Data,0.138,Reported,
Phio Pharmaceuticals,Total WW Pharmaceuticals,2019,Actual Data,0.021,Reported,
Phio Pharmaceuticals,Total WW Pharmaceuticals,2021,Actual Data,50,Forecast,
Phio Pharmaceuticals,Total WW Pharmaceuticals,2022,Actual Data,50,Forecast,
Phio Pharmaceuticals,Total WW Pharmaceuticals,2023,Actual Data,75,Forecast,
Phio Pharmaceuticals,Total WW Revenues,2012,Actual Data,0.097,Reported,
Phio Pharmaceuticals,Total WW Revenues,2013,Actual Data,0.399,Reported,
Phio Pharmaceuticals,Total WW Revenues,2014,Actual Data,0.071,Reported,
Phio Pharmaceuticals,Total WW Revenues,2015,Actual Data,0.034,Reported,
Phio Pharmaceuticals,Total WW Revenues,2016,Actual Data,0.019,Reported,
Phio Pharmaceuticals,Total WW Revenues,2017,Actual Data,0.015,Reported,
Phio Pharmaceuticals,Total WW Revenues,2018,Actual Data,0.138,Reported,
Phio Pharmaceuticals,Total WW Revenues,2019,Actual Data,0.021,Reported,
Phio Pharmaceuticals,Total WW Revenues,2021,Actual Data,50,Forecast,
Phio Pharmaceuticals,Total WW Revenues,2022,Actual Data,50,Forecast,
Phio Pharmaceuticals,Total WW Revenues,2023,Actual Data,75,Forecast,
Physio-Control,MedTech & Healthcare Supply,2010,Actual Data,425,Reported,
Physio-Control,MedTech & Healthcare Supply,2011,Actual Data,440.6,Reported,
Physio-Control,MedTech & Healthcare Supply,2012,Actual Data,456.2,Reported,
Physio-Control,MedTech & Healthcare Supply,2013,Actual Data,471.8,Reported,
Physio-Control,MedTech & Healthcare Supply,2014,Actual Data,487.4,Reported,
Physio-Control,MedTech & Healthcare Supply,2015,Actual Data,503,Reported,
Physio-Control,MedTech & Healthcare Supply,2016,Actual Data,137.5981735,Forecast,
Physio-Control,Total WW Revenues,2010,Actual Data,425,Reported,
Physio-Control,Total WW Revenues,2011,Actual Data,440.6,Reported,
Physio-Control,Total WW Revenues,2012,Actual Data,456.2,Reported,
Physio-Control,Total WW Revenues,2013,Actual Data,471.8,Reported,
Physio-Control,Total WW Revenues,2014,Actual Data,487.4,Reported,
Physio-Control,Total WW Revenues,2015,Actual Data,503,Reported,
Physio-Control,Total WW Revenues,2016,Actual Data,137.5981735,Forecast,
ResMed,MedTech & Healthcare Supply,2010,Actual Data,1243.148,Reported,
ResMed,MedTech & Healthcare Supply,2011,Actual Data,1368.515,Reported,
ResMed,MedTech & Healthcare Supply,2012,Actual Data,1514.457,Reported,
ResMed,MedTech & Healthcare Supply,2013,Actual Data,1554.973,Reported,
ResMed,MedTech & Healthcare Supply,2014,Actual Data,1678.912,Reported,
ResMed,MedTech & Healthcare Supply,2015,Actual Data,1838.713,Reported,
ResMed,MedTech & Healthcare Supply,2016,Actual Data,2066.737,Reported,
ResMed,MedTech & Healthcare Supply,2017,Actual Data,2340.196,Reported,
ResMed,MedTech & Healthcare Supply,2018,Actual Data,2606.572,Reported,
ResMed,MedTech & Healthcare Supply,2019,Actual Data,2957.013,Reported,
ResMed,MedTech & Healthcare Supply,2020,Actual Data,3196.825,Reported,
ResMed,MedTech & Healthcare Supply,2021,Actual Data,3795.793872,Forecast,
ResMed,MedTech & Healthcare Supply,2022,Actual Data,4139.841103,Forecast,
ResMed,MedTech & Healthcare Supply,2023,Actual Data,4501.794347,Forecast,
ResMed,MedTech & Healthcare Supply,2023,CAGR (%),10.4051793,Forecast,
ResMed,Total WW Revenues,2010,Actual Data,1243.148,Reported,
ResMed,Total WW Revenues,2011,Actual Data,1368.515,Reported,
ResMed,Total WW Revenues,2012,Actual Data,1514.457,Reported,
ResMed,Total WW Revenues,2013,Actual Data,1554.973,Reported,
ResMed,Total WW Revenues,2014,Actual Data,1678.912,Reported,
ResMed,Total WW Revenues,2015,Actual Data,1838.713,Reported,
ResMed,Total WW Revenues,2016,Actual Data,2066.737,Reported,
ResMed,Total WW Revenues,2017,Actual Data,2340.196,Reported,
ResMed,Total WW Revenues,2018,Actual Data,2606.572,Reported,
ResMed,Total WW Revenues,2019,Actual Data,2957.013,Reported,
ResMed,Total WW Revenues,2020,Actual Data,3196.825,Reported,
ResMed,Total WW Revenues,2021,Actual Data,3795.793872,Forecast,
ResMed,Total WW Revenues,2022,Actual Data,4139.841103,Forecast,
ResMed,Total WW Revenues,2023,Actual Data,4501.794347,Forecast,
ResMed,Total WW Revenues,2023,CAGR (%),10.4051793,Forecast,
Seagen,Rx Sales from Products module,2011,Actual Data,43.241,Reported,
Seagen,Rx Sales from Products module,2012,Actual Data,138.2,Reported,
Seagen,Rx Sales from Products module,2013,Actual Data,144.665,Reported,
Seagen,Rx Sales from Products module,2014,Actual Data,178.198,Reported,
Seagen,Rx Sales from Products module,2015,Actual Data,226.052,Reported,
Seagen,Rx Sales from Products module,2016,Actual Data,265.766,Reported,
Seagen,Rx Sales from Products module,2017,Actual Data,307.562,Reported,
Seagen,Rx Sales from Products module,2018,Actual Data,476.903,Reported,
Seagen,Rx Sales from Products module,2019,Actual Data,627.977,Reported,
Seagen,Rx Sales from Products module,2020,Actual Data,1000.598,Reported,
Seagen,Rx Sales from Products module,2021,Actual Data,1367.02705,Reported,
Seagen,Rx Sales from Products module,2022,Actual Data,1935.57515,Forecast,
Seagen,Rx Sales from Products module,2023,Actual Data,2861.40425,Forecast,
Seagen,Other Rx Sales,2011,Actual Data,-7.11E-15,Reported,
Seagen,Other Rx Sales,2014,Actual Data,2.84E-14,Reported,
Seagen,Other Rx Sales,2015,Actual Data,-2.84E-14,Reported,
Seagen,Other Rx Sales,2016,Actual Data,5.68E-14,Reported,
Seagen,Other Rx Sales,2019,Actual Data,-1.14E-13,Reported,
Seagen,Other Rx Sales,2021,Actual Data,18.53895,Reported,
Seagen,Other Rx Sales,2022,Actual Data,-2.27E-13,Forecast,
Seagen,Other Rx Sales,2023,Actual Data,3.18E-12,Forecast,
Seagen,Total WW Prescription (Rx) Sales,2011,Actual Data,43.241,Reported,
Seagen,Total WW Prescription (Rx) Sales,2012,Actual Data,138.2,Reported,
Seagen,Total WW Prescription (Rx) Sales,2013,Actual Data,144.665,Reported,
Seagen,Total WW Prescription (Rx) Sales,2014,Actual Data,178.198,Reported,
Seagen,Total WW Prescription (Rx) Sales,2015,Actual Data,226.052,Reported,
Seagen,Total WW Prescription (Rx) Sales,2016,Actual Data,265.766,Reported,
Seagen,Total WW Prescription (Rx) Sales,2017,Actual Data,307.562,Reported,
Seagen,Total WW Prescription (Rx) Sales,2018,Actual Data,476.903,Reported,
Seagen,Total WW Prescription (Rx) Sales,2019,Actual Data,627.977,Reported,
Seagen,Total WW Prescription (Rx) Sales,2020,Actual Data,1000.598,Reported,
Seagen,Total WW Prescription (Rx) Sales,2021,Actual Data,1385.566,Reported,
Seagen,Total WW Prescription (Rx) Sales,2022,Actual Data,1935.57515,Forecast,
Seagen,Total WW Prescription (Rx) Sales,2023,Actual Data,2861.40425,Forecast,
Seagen,Royalty & Licensing Income,2012,Actual Data,5.065,Reported,
Seagen,Royalty & Licensing Income,2013,Actual Data,17.818,Reported,
Seagen,Royalty & Licensing Income,2014,Actual Data,40.004,Reported,
Seagen,Royalty & Licensing Income,2015,Actual Data,40.98,Reported,
Seagen,Royalty & Licensing Income,2016,Actual Data,67.455,Reported,
Seagen,Royalty & Licensing Income,2017,Actual Data,66.056,Reported,
Seagen,Royalty & Licensing Income,2018,Actual Data,83.44,Reported,
Seagen,Royalty & Licensing Income,2019,Actual Data,138.491,Reported,
Seagen,Royalty & Licensing Income,2020,Actual Data,126.756,Reported,
Seagen,Royalty & Licensing Income,2021,Actual Data,150.523,Reported,
Seagen,Royalty & Licensing Income,2022,Actual Data,170.9197833,Forecast,
Seagen,Royalty & Licensing Income,2023,Actual Data,227.0984167,Forecast,
Seagen,Other Pharmaceuticals,2010,Actual Data,107.47,Reported,
Seagen,Other Pharmaceuticals,2011,Actual Data,51.537,Reported,
Seagen,Other Pharmaceuticals,2012,Actual Data,67.547,Reported,
Seagen,Other Pharmaceuticals,2013,Actual Data,106.781,Reported,
Seagen,Other Pharmaceuticals,2014,Actual Data,68.556,Reported,
Seagen,Other Pharmaceuticals,2015,Actual Data,69.77,Reported,
Seagen,Other Pharmaceuticals,2016,Actual Data,84.926,Reported,
Seagen,Other Pharmaceuticals,2017,Actual Data,108.632,Reported,
Seagen,Other Pharmaceuticals,2018,Actual Data,94.357,Reported,
Seagen,Other Pharmaceuticals,2019,Actual Data,150.245,Reported,
Seagen,Other Pharmaceuticals,2020,Actual Data,1048.182,Reported,
Seagen,Other Pharmaceuticals,2021,Actual Data,38.282,Reported,
Seagen,Other Pharmaceuticals,2022,Actual Data,143.3136833,Forecast,
Seagen,Other Pharmaceuticals,2023,Actual Data,199.8694333,Forecast,
Seagen,Other Pharmaceuticals,2023,CAGR (%),4.8884398,Forecast,
Seagen,Total WW Pharmaceuticals,2010,Actual Data,107.47,Reported,
Seagen,Total WW Pharmaceuticals,2011,Actual Data,94.778,Reported,
Seagen,Total WW Pharmaceuticals,2012,Actual Data,210.812,Reported,
Seagen,Total WW Pharmaceuticals,2013,Actual Data,269.264,Reported,
Seagen,Total WW Pharmaceuticals,2014,Actual Data,286.758,Reported,
Seagen,Total WW Pharmaceuticals,2015,Actual Data,336.802,Reported,
Seagen,Total WW Pharmaceuticals,2016,Actual Data,418.147,Reported,
Seagen,Total WW Pharmaceuticals,2017,Actual Data,482.25,Reported,
Seagen,Total WW Pharmaceuticals,2018,Actual Data,654.7,Reported,
Seagen,Total WW Pharmaceuticals,2019,Actual Data,916.713,Reported,
Seagen,Total WW Pharmaceuticals,2020,Actual Data,2175.536,Reported,
Seagen,Total WW Pharmaceuticals,2021,Actual Data,1574.371,Reported,
Seagen,Total WW Pharmaceuticals,2022,Actual Data,2249.808617,Forecast,
Seagen,Total WW Pharmaceuticals,2023,Actual Data,3288.3721,Forecast,
Seagen,Total WW Pharmaceuticals,2023,CAGR (%),30.1020475,Forecast,
Seagen,Total WW Revenues,2010,Actual Data,107.47,Reported,
Seagen,Total WW Revenues,2011,Actual Data,94.778,Reported,
Seagen,Total WW Revenues,2012,Actual Data,210.812,Reported,
Seagen,Total WW Revenues,2013,Actual Data,269.264,Reported,
Seagen,Total WW Revenues,2014,Actual Data,286.758,Reported,
Seagen,Total WW Revenues,2015,Actual Data,336.802,Reported,
Seagen,Total WW Revenues,2016,Actual Data,418.147,Reported,
Seagen,Total WW Revenues,2017,Actual Data,482.25,Reported,
Seagen,Total WW Revenues,2018,Actual Data,654.7,Reported,
Seagen,Total WW Revenues,2019,Actual Data,916.713,Reported,
Seagen,Total WW Revenues,2020,Actual Data,2175.536,Reported,
Seagen,Total WW Revenues,2021,Actual Data,1574.371,Reported,
Seagen,Total WW Revenues,2022,Actual Data,2249.808617,Forecast,
Seagen,Total WW Revenues,2023,Actual Data,3288.3721,Forecast,
Seagen,Total WW Revenues,2023,CAGR (%),30.1020475,Forecast,
Syneos Health,Other Pharmaceuticals,2015,Actual Data,1399.239,Reported,
Syneos Health,Other Pharmaceuticals,2016,Actual Data,1610.596,Reported,
Syneos Health,Other Pharmaceuticals,2017,Actual Data,2672.064,Reported,
Syneos Health,Other Pharmaceuticals,2018,Actual Data,4390.116,Reported,
Syneos Health,Other Pharmaceuticals,2019,Actual Data,4675.815,Reported,
Syneos Health,Other Pharmaceuticals,2020,Actual Data,4961.514,Forecast,
Syneos Health,Other Pharmaceuticals,2021,Actual Data,5247.213,Forecast,
Syneos Health,Other Pharmaceuticals,2022,Actual Data,5532.912,Forecast,
Syneos Health,Other Pharmaceuticals,2023,Actual Data,5818.611,Forecast,
Syneos Health,Total WW Pharmaceuticals,2015,Actual Data,1399.239,Reported,
Syneos Health,Total WW Pharmaceuticals,2016,Actual Data,1610.596,Reported,
Syneos Health,Total WW Pharmaceuticals,2017,Actual Data,2672.064,Reported,
Syneos Health,Total WW Pharmaceuticals,2018,Actual Data,4390.116,Reported,
Syneos Health,Total WW Pharmaceuticals,2019,Actual Data,4675.815,Reported,
Syneos Health,Total WW Pharmaceuticals,2020,Actual Data,4961.514,Forecast,
Syneos Health,Total WW Pharmaceuticals,2021,Actual Data,5247.213,Forecast,
Syneos Health,Total WW Pharmaceuticals,2022,Actual Data,5532.912,Forecast,
Syneos Health,Total WW Pharmaceuticals,2023,Actual Data,5818.611,Forecast,
Syneos Health,Total WW Revenues,2015,Actual Data,1399.239,Reported,
Syneos Health,Total WW Revenues,2016,Actual Data,1610.596,Reported,
Syneos Health,Total WW Revenues,2017,Actual Data,2672.064,Reported,
Syneos Health,Total WW Revenues,2018,Actual Data,4390.116,Reported,
Syneos Health,Total WW Revenues,2019,Actual Data,4675.815,Reported,
Syneos Health,Total WW Revenues,2020,Actual Data,4961.514,Forecast,
Syneos Health,Total WW Revenues,2021,Actual Data,5247.213,Forecast,
Syneos Health,Total WW Revenues,2022,Actual Data,5532.912,Forecast,
Syneos Health,Total WW Revenues,2023,Actual Data,5818.611,Forecast,
The Cooper Companies,MedTech & Healthcare Supply,2010,Actual Data,1158.517,Reported,
The Cooper Companies,MedTech & Healthcare Supply,2011,Actual Data,1330.835,Reported,
The Cooper Companies,MedTech & Healthcare Supply,2012,Actual Data,1445.136,Reported,
The Cooper Companies,MedTech & Healthcare Supply,2013,Actual Data,1587.725,Reported,
The Cooper Companies,MedTech & Healthcare Supply,2014,Actual Data,1717.776,Reported,
The Cooper Companies,MedTech & Healthcare Supply,2015,Actual Data,1797.1,Reported,
The Cooper Companies,MedTech & Healthcare Supply,2016,Actual Data,1966.8,Reported,
The Cooper Companies,MedTech & Healthcare Supply,2017,Actual Data,2139,Reported,
The Cooper Companies,MedTech & Healthcare Supply,2018,Actual Data,2532.8,Reported,
The Cooper Companies,MedTech & Healthcare Supply,2019,Actual Data,2653.4,Reported,
The Cooper Companies,MedTech & Healthcare Supply,2020,Actual Data,2430.9,Reported,
The Cooper Companies,MedTech & Healthcare Supply,2021,Actual Data,2922.5,Reported,
The Cooper Companies,MedTech & Healthcare Supply,2022,Actual Data,3106.172667,Forecast,
The Cooper Companies,MedTech & Healthcare Supply,2023,Actual Data,3325.678833,Forecast,
The Cooper Companies,MedTech & Healthcare Supply,2023,CAGR (%),8.4498783,Forecast,
The Cooper Companies,Total WW Revenues,2010,Actual Data,1158.517,Reported,
The Cooper Companies,Total WW Revenues,2011,Actual Data,1330.835,Reported,
The Cooper Companies,Total WW Revenues,2012,Actual Data,1445.136,Reported,
The Cooper Companies,Total WW Revenues,2013,Actual Data,1587.725,Reported,
The Cooper Companies,Total WW Revenues,2014,Actual Data,1717.776,Reported,
The Cooper Companies,Total WW Revenues,2015,Actual Data,1797.06,Reported,
The Cooper Companies,Total WW Revenues,2016,Actual Data,1966.814,Reported,
The Cooper Companies,Total WW Revenues,2017,Actual Data,2139,Reported,
The Cooper Companies,Total WW Revenues,2018,Actual Data,2532.8,Reported,
The Cooper Companies,Total WW Revenues,2019,Actual Data,2653.4,Reported,
The Cooper Companies,Total WW Revenues,2020,Actual Data,2430.9,Reported,
The Cooper Companies,Total WW Revenues,2021,Actual Data,2922.5,Reported,
The Cooper Companies,Total WW Revenues,2022,Actual Data,3106.172667,Forecast,
The Cooper Companies,Total WW Revenues,2023,Actual Data,3325.678833,Forecast,
The Cooper Companies,Total WW Revenues,2023,CAGR (%),8.4498783,Forecast,
The Cooper Companies,Eliminations/JV adjustment,2015,Actual Data,-0.04,Reported,
The Cooper Companies,Eliminations/JV adjustment,2016,Actual Data,0.014,Reported,
