year,state_code,state_name,measure_id,measure_short_desc,measure_desc,total_population,value
2015,MA,Massachusetts,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,1860996,61.44257908130914
2015,MA,Massachusetts,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,1860996,76.19150444170756
2015,MA,Massachusetts,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,1860996,31.100952446969256
2015,MD,Maryland,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,620961,39.3
2015,MD,Maryland,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,620961,66.2
2015,MD,Maryland,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,620961,77.0
2015,MD,Maryland,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,620961,32.0
2015,ME,Maine,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,66194,28.4
2015,ME,Maine,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,66194,56.7
2015,ME,Maine,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,66194,77.5
2015,ME,Maine,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,66194,32.5
2015,MI,Michigan,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,2225267,36.14760516378484
2015,MI,Michigan,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,2225267,61.96538500773166
2015,MI,Michigan,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,2225267,74.3691089204127
2015,MI,Michigan,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,2225267,33.68288146995394
2015,MN,Minnesota,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,1089930,25.772655766884114
2015,MN,Minnesota,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,1089930,59.56263099465102
2015,MN,Minnesota,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,1089930,73.83907682144725
2015,MN,Minnesota,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,1089930,28.244878386685386
2015,MO,Missouri,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,1411382,32.87937815559501
2015,MO,Missouri,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,1411382,63.04546940516459
2015,MO,Missouri,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,1411382,73.17045144404563
2015,MO,Missouri,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,1411382,32.75648329084542
2015,MS,Mississippi,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,241307,44.55148379450244
2015,MS,Mississippi,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,241307,69.56386014496056
2015,MS,Mississippi,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,241307,73.23477686101107
2015,MS,Mississippi,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,241307,32.068564525687194
2015,MT,Montana,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,170958,25.845193556312076
2015,MT,Montana,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,170958,55.5250704851484
2015,MT,Montana,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,170958,70.88279928403469
2015,MT,Montana,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,170958,27.729735958539525
2015,NC,North Carolin,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,2798473,33.29587993166273
2015,NC,North Carolin,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,2798473,62.27994695678679
2015,NC,North Carolin,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,2798473,78.3187367182031
2015,NC,North Carolin,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,2798473,31.3834412195508
2015,ND,North Dakota,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,105549,28.0
2015,ND,North Dakota,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,105549,62.5
2015,ND,North Dakota,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,105549,73.4
2015,ND,North Dakota,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,105549,31.600000000000005
2015,NE,Nebraska,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,667337,28.41256531557519
2015,NE,Nebraska,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,667337,61.486923698221446
2015,NE,Nebraska,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,667337,71.4807687869847
2015,NE,Nebraska,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,667337,30.98384624260306
2015,NH,New Hampshire,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,196059,28.182371633028833
2015,NH,New Hampshire,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,196059,57.83530212844093
2015,NH,New Hampshire,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,196059,76.26174467889767
2015,NH,New Hampshire,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,196059,30.947069504587905
2015,NJ,New Jersey,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,1178534,35.869252902334594
2015,NJ,New Jersey,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,1178534,62.08516436521984
2015,NJ,New Jersey,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,1178534,73.20893228366768
2015,NJ,New Jersey,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,1178534,32.112041061182794
2015,NM,New Mexico,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,798938,26.19207698219386
2015,NM,New Mexico,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,798938,54.15924664992778
2015,NM,New Mexico,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,798938,71.62511496511618
2015,NM,New Mexico,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,798938,29.452972070423485
2015,NV,Nevada,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,1373931,26.958945099863097
2015,NV,Nevada,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,1373931,54.25340435582282
2015,NV,Nevada,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,1373931,71.91788969023916
2015,NV,Nevada,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,1373931,31.005804803880253
2015,NY,New York,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,9296499,29.48898277727992
2015,NY,New York,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,9296499,58.68084101337503
2015,NY,New York,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,9296499,76.07905247986366
2015,NY,New York,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,9296499,31.54836970347655
2015,OH,Ohio,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,2330226,36.33772226384909
2015,OH,Ohio,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,2330226,65.8834787698704
2015,OH,Ohio,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,2330226,72.40163773814213
2015,OH,Ohio,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,2330226,31.4745312686409
2015,OK,Oklahoma,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,1359952,33.49349344682754
2015,OK,Oklahoma,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,1359952,61.11444073026106
2015,OK,Oklahoma,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,1359952,72.04846200454134
2015,OK,Oklahoma,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,1359952,32.28279696636351
2015,OR,Oregon,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,1333152,26.334614957634233
2015,OR,Oregon,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,1333152,54.00640354588224
2015,OR,Oregon,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,1333152,71.68934135042366
2015,OR,Oregon,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,1333152,30.606752418328895
2015,PA,Pennsylvania,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,2290681,33.82183346349841
2015,PA,Pennsylvania,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,2290681,62.8252968876941
2015,PA,Pennsylvania,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,2290681,72.95469456462946
2015,PA,Pennsylvania,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,2290681,31.607560851991174
2015,RI,Rhode Island,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,412249,32.13777110435683
2015,RI,Rhode Island,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,412249,62.93268607079701
2015,RI,Rhode Island,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,412249,77.18203343125151
2015,RI,Rhode Island,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,412249,30.851631416934907
2015,SC,South Carolin,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,480823,34.35928813721473
2015,SC,South Carolin,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,480823,63.42058553771347
2015,SC,South Carolin,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,480823,76.62487422606655
2015,SC,South Carolin,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,480823,32.6432782957554
2015,SD,South Dakota,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,221844,27.57391139719803
2015,SD,South Dakota,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,221844,59.36304430140098
2015,SD,South Dakota,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,221844,72.1549413101098
2015,SD,South Dakota,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,221844,28.051382052252933
2015,TN,Tennessee,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,1836343,38.56820757342174
2015,TN,Tennessee,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,1836343,66.70601243885265
2015,TN,Tennessee,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,1836343,76.46756559095986
2015,TN,Tennessee,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,1836343,33.77874972159341
2015,TX,Texas,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,12325490,31.73250399781266
2015,TX,Texas,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,12325490,60.804778179204234
2015,TX,Texas,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,12325490,71.93627291896712
2015,TX,Texas,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,12325490,33.367259086657
2015,US,US,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,103020808,30.816783732661076
2015,US,US,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,103020808,58.552326183463826
