item_code,area_code,year,month,CPI,item_name,region_name
SERE02,0000,2020,04,93.505,"Sewing machines, fabric and supplies",US
SERE01,0000,2020,04,29.284,Toys,US
SERE,0000,2020,04,33.600,Other recreational goods,US
SERD02,0000,2020,04,120.201,Photographers and photo processing,US
SERD01,0000,2020,04,57.483,Photographic equipment and supplies,US
SERD,0000,2020,04,75.445,Photography,US
SERC02,0000,2020,04,76.797,Sports equipment,US
SERC01,0000,2020,04,152.322,Sports vehicles including bicycles,US
SERC,0000,2020,04,111.084,Sporting goods,US
SERB02,0000,2020,04,260.112,Pet services including veterinary,US
SERB01,0000,2020,04,202.746,Pets and pet products,US
SERB,0000,2020,04,179.555,"Pets, pet products and services",US
SERAS,0000,2020,04,131.449,Video and audio services,US
SERAC,0000,2020,04,36.849,Video and audio products,US
SERA06,0000,2020,04,78.618,Recorded music and music subscriptions,US
SERA05,0000,2020,04,26.793,Audio equipment,US
SERA04,0000,2020,04,69.734,"Video discs and other media, including rental of video",US
SERA03,0000,2020,04,9.741,Other video equipment,US
SERA02,0000,2020,04,496.543,Cable and satellite television service,US
SERA01,0000,2020,04,1.372,Televisions,US
SERA,0000,2020,04,106.510,Video and audio,US
SEMG,0000,2020,04,100.438,Medical equipment and supplies,US
SEMF02,0000,2020,04,96.121,Nonprescription drugs,US
SEMF01,0000,2020,04,533.767,Prescription drugs,US
SEMF,0000,2020,04,125.751,Medicinal drugs,US
SEME,0000,2020,04,178.683,Health insurance,US
SEMD03,0000,2020,04,127.476,Care of invalids and elderly at home,US
SEMD02,0000,2020,04,240.858,Nursing homes and adult day services,US
SEMD01,0000,2020,04,352.676,Hospital services,US
SEMD,0000,2020,04,919.940,Hospital and related services,US
SEMC04,0000,2020,04,241.085,Services by other medical professionals,US
SEMC03,0000,2020,04,192.051,Eyeglasses and eye care,US
SEMC02,0000,2020,04,507.924,Dental services,US
SEMC01,0000,2020,04,386.862,Physicians' services,US
SEMC,0000,2020,04,387.309,Professional services,US
SEHP04,0000,2020,04,271.813,Repair of household items,US
SEHP03,0000,2020,04,173.604,"Moving, storage, freight expense",US
SEHP02,0000,2020,04,214.153,Gardening and lawncare services,US
SEHP01,0000,2020,04,173.064,Domestic services,US
SEHP,0000,2020,04,199.331,Household operations,US
SEHN03,0000,2020,04,121.416,Miscellaneous household products,US
SEHN02,0000,2020,04,185.841,Household paper products,US
SEHN01,0000,2020,04,122.610,Household cleaning products,US
SEHN,0000,2020,04,195.194,Housekeeping supplies,US
SEHM02,0000,2020,04,88.391,Outdoor equipment and supplies,US
SEHM01,0000,2020,04,100.068,"Tools, hardware and supplies",US
SEHM,0000,2020,04,92.062,"Tools, hardware, outdoor equipment and supplies",US
SEHL04,0000,2020,04,78.284,Nonelectric cookware and tableware,US
SEHL03,0000,2020,04,47.719,Dishes and flatware,US
SEHL02,0000,2020,04,132.803,Indoor plants and flowers,US
SEHL01,0000,2020,04,37.053,"Clocks, lamps, and decorator items",US
SEHL,0000,2020,04,50.461,Other household equipment and furnishings,US
SEHK02,0000,2020,04,67.683,Other appliances,US
SEHK01,0000,2020,04,85.931,Major appliances,US
SEHK,0000,2020,04,78.492,Appliances,US
SEHJ03,0000,2020,04,68.203,Other furniture,US
SEHJ02,0000,2020,04,86.589,"Living room, kitchen, and dining room furniture",US
SEHJ01,0000,2020,04,124.797,Bedroom furniture,US
SEHJ,0000,2020,04,111.007,Furniture and bedding,US
SEHH03,0000,2020,04,43.143,Other linens,US
SEHH02,0000,2020,04,67.984,Window coverings,US
SEHH01,0000,2020,04,112.365,Floor coverings,US
SEHH,0000,2020,04,57.421,Window and floor coverings and other linens,US
SEHG02,0000,2020,04,494.432,Garbage and trash collection,US
SEHG01,0000,2020,04,581.757,Water and sewerage maintenance,US
SEHG,0000,2020,04,250.673,Water and sewer and trash collection services,US
SEHF02,0000,2020,04,167.751,Utility (piped) gas service,US
SEHF01,0000,2020,04,211.040,Electricity,US
SEHF,0000,2020,04,200.899,Energy services,US
SEHE02,0000,2020,04,314.372,"Propane, kerosene, and firewood",US
SEHE01,0000,2020,04,194.716,Fuel oil,US
SEHE,0000,2020,04,221.341,Fuel oil and other fuels,US
SEHD,0000,2020,04,151.161,Tenants' and household insurance,US
SEHC01,0000,2020,04,333.392,Owners' equivalent rent of primary residence,US
SEHC,0000,2020,04,333.358,Owners' equivalent rent of residences,US
SEHB02,0000,2020,04,297.071,Other lodging away from home including hotels and motels,US
SEHB01,0000,2020,04,570.643,"Housing at school, excluding board",US
SEHB,0000,2020,04,147.847,Lodging away from home,US
SEHA,0000,2020,04,340.135,Rent of primary residence,US
SEGE,0000,2020,04,78.044,Miscellaneous personal goods,US
SEGD05,0000,2020,04,372.504,Financial services,US
SEGD04,0000,2020,04,208.413,Apparel services other than laundry and dry cleaning,US
SEGD03,0000,2020,04,179.856,Laundry and dry cleaning services,US
SEGD02,0000,2020,04,342.173,Funeral expenses,US
SEGD01,0000,2020,04,367.647,Legal services,US
SEGD,0000,2020,04,456.797,Miscellaneous personal services,US
SEGC01,0000,2020,04,169.895,Haircuts and other personal care services,US
SEGC,0000,2020,04,278.442,Personal care services,US
SEGB02,0000,2020,04,180.950,"Cosmetics, perfume, bath, nail preparations and implements",US
SEGB01,0000,2020,04,103.935,"Hair, dental, shaving, and miscellaneous personal care products",US
SEGB,0000,2020,04,160.797,Personal care products,US
SEGA02,0000,2020,04,283.993,Tobacco products other than cigarettes,US
SEGA01,0000,2020,04,476.534,Cigarettes,US
SEGA,0000,2020,04,1159.847,Tobacco and smoking products,US
SEFX,0000,2020,04,359.839,Alcoholic beverages away from home,US
SEFW03,0000,2020,04,171.425,Wine at home,US
SEFW02,0000,2020,04,195.435,Distilled spirits at home,US
SEFW01,0000,2020,04,240.502,"Beer, ale, and other malt beverages at home",US
SEFW,0000,2020,04,209.282,Alcoholic beverages at home,US
SEFV05,0000,2020,04,199.425,Other food away from home,US
SEFV04,0000,2020,04,169.640,Food from vending machines and mobile vendors,US
SEFV03,0000,2020,04,183.714,Food at employee sites and schools,US
SEFV02,0000,2020,04,187.311,Limited service meals and snacks,US
SEFV01,0000,2020,04,179.359,Full service meals and snacks,US
SEFV,0000,2020,04,290.639,Food away from home,US
SEFT06,0000,2020,04,138.257,Other miscellaneous foods,US
SEFT05,0000,2020,04,176.949,Baby food,US
SEFT04,0000,2020,04,251.238,"Spices, seasonings, condiments, sauces",US
SEFT03,0000,2020,04,263.338,Snacks,US
SEFT02,0000,2020,04,172.642,Frozen and freeze dried prepared foods,US
SEFT01,0000,2020,04,259.710,Soups,US
SEFT,0000,2020,04,234.825,Other foods,US
SEFS03,0000,2020,04,159.482,Other fats and oils including peanut butter,US
SEFS02,0000,2020,04,132.730,Salad dressing,US
SEFS01,0000,2020,04,207.287,Butter and margarine,US
SEFS,0000,2020,04,230.824,Fats and oils,US
SEFR03,0000,2020,04,154.980,Other sweets,US
SEFR02,0000,2020,04,154.955,Candy and chewing gum,US
SEFR01,0000,2020,04,201.562,Sugar and sugar substitutes,US
SEFR,0000,2020,04,227.387,Sugar and sweets,US
SEFP02,0000,2020,04,133.880,Other beverage materials including tea,US
SEFP01,0000,2020,04,196.120,Coffee,US
SEFP,0000,2020,04,118.908,Beverage materials including coffee and tea,US
SEFN03,0000,2020,04,127.064,Nonfrozen noncarbonated juices and drinks,US
SEFN02,0000,2020,04,181.406,Frozen noncarbonated juices and drinks,US
SEFN01,0000,2020,04,181.539,Carbonated drinks,US
SEFN,0000,2020,04,141.510,Juices and nonalcoholic drinks,US
SEFM03,0000,2020,04,157.358,Other processed fruits and vegetables including dried,US
SEFM02,0000,2020,04,150.468,Frozen fruits and vegetables,US
SEFM01,0000,2020,04,169.917,Canned fruits and vegetables,US
SEFM,0000,2020,04,162.084,Processed fruits and vegetables,US
SEFL04,0000,2020,04,336.517,Other fresh vegetables,US
SEFL03,0000,2020,04,351.820,Tomatoes,US
SEFL02,0000,2020,04,323.722,Lettuce,US
SEFL01,0000,2020,04,380.959,Potatoes,US
SEFL,0000,2020,04,341.690,Fresh vegetables,US
SEFK04,0000,2020,04,122.442,Other fresh fruits,US
SEFK03,0000,2020,04,245.671,Citrus fruits,US
SEFK02,0000,2020,04,195.890,Bananas,US
SEFK01,0000,2020,04,328.641,Apples,US
SEFK,0000,2020,04,360.185,Fresh fruits,US
SEFJ04,0000,2020,04,152.772,Other dairy and related products,US
SEFJ03,0000,2020,04,233.015,Ice cream and related products,US
SEFJ02,0000,2020,04,240.897,Cheese and related products,US
SEFJ01,0000,2020,04,147.742,Milk,US
SEFJ,0000,2020,04,228.755,Dairy and related products,US
SEFH,0000,2020,04,244.826,Eggs,US
SEFG02,0000,2020,04,152.777,Processed fish and seafood,US
SEFG01,0000,2020,04,197.665,Fresh fish and seafood,US
SEFG,0000,2020,04,311.987,Fish and seafood,US
SEFF02,0000,2020,04,155.424,Other uncooked poultry including turkey,US
SEFF01,0000,2020,04,160.175,Chicken,US
SEFF,0000,2020,04,246.991,Poultry,US
SEFE,0000,2020,04,234.515,Other meats,US
SEFD04,0000,2020,04,139.949,"Other pork including roasts, steaks, and ribs",US
SEFD03,0000,2020,04,204.752,Pork chops,US
SEFD02,0000,2020,04,210.336,Ham,US
SEFD01,0000,2020,04,162.428,"Bacon, breakfast sausage, and related products",US
SEFD,0000,2020,04,223.007,Pork,US
SEFC04,0000,2020,04,260.944,Uncooked other beef and veal,US
SEFC03,0000,2020,04,218.764,Uncooked beef steaks,US
SEFC02,0000,2020,04,253.826,Uncooked beef roasts,US
SEFC01,0000,2020,04,293.690,Uncooked ground beef,US
SEFC,0000,2020,04,329.503,Beef and veal,US
SEFB04,0000,2020,04,278.737,Other bakery products,US
SEFB03,0000,2020,04,296.846,"Cakes, cupcakes, and cookies",US
SEFB02,0000,2020,04,186.219,"Fresh biscuits, rolls, muffins",US
SEFB01,0000,2020,04,194.227,Bread,US
SEFB,0000,2020,04,315.786,Bakery products,US
SEFA03,0000,2020,04,244.852,"Rice, pasta, cornmeal",US
SEFA02,0000,2020,04,224.844,Breakfast cereal,US
SEFA01,0000,2020,04,238.985,Flour and prepared flour mixes,US
SEFA,0000,2020,04,232.267,Cereals and cereal products,US
SEEEC,0000,2020,04,49.816,Information technology commodities,US
SEEE04,0000,2020,04,14.417,"Telephone hardware, calculators, and other consumer information items",US
SEEE03,0000,2020,04,78.145,Internet services and electronic information providers,US
SEEE02,0000,2020,04,26.420,Computer software and accessories,US
SEEE01,0000,2020,04,39.015,"Computers, peripherals, and smart home assistants",US
SEEE,0000,2020,04,7.364,"Information technology, hardware and services",US
SEED04,0000,2020,04,129.071,Residential telephone services,US
SEED03,0000,2020,04,46.340,Wireless telephone services,US
SEED,0000,2020,04,90.621,Telephone services,US
SEEC02,0000,2020,04,317.564,Delivery services,US
SEEC01,0000,2020,04,320.396,Postage,US
SEEC,0000,2020,04,203.017,Postage and delivery services,US
SEEB04,0000,2020,04,257.758,Technical and business school tuition and fees,US
SEEB03,0000,2020,04,310.647,Day care and preschool,US
SEEB02,0000,2020,04,884.233,Elementary and high school tuition and fees,US
SEEB01,0000,2020,04,874.234,College tuition and fees,US
SEEB,0000,2020,04,774.413,"Tuition, other school fees, and childcare",US
SEEA,0000,2020,04,677.144,Educational books and supplies,US
SEAG02,0000,2020,04,163.276,Jewelry,US
SEAG01,0000,2020,04,141.765,Watches,US
SEAG,0000,2020,04,167.097,Jewelry and watches,US
SEAF,0000,2020,04,108.793,Infants' and toddlers' apparel,US
SEAE03,0000,2020,04,119.264,Women's footwear,US
SEAE02,0000,2020,04,152.674,Boys' and girls' footwear,US
SEAE01,0000,2020,04,136.513,Men's footwear,US
SEAE,0000,2020,04,132.288,Footwear,US
SEAD,0000,2020,04,96.745,Girls' apparel,US
SEAC04,0000,2020,04,102.046,"Women's underwear, nightwear, swimwear and accessories",US
SEAC03,0000,2020,04,71.066,Women's suits and separates,US
SEAC02,0000,2020,04,102.499,Women's dresses,US
SEAC01,0000,2020,04,89.920,Women's outerwear,US
SEAC,0000,2020,04,102.578,Women's apparel,US
SEAB,0000,2020,04,100.054,Boys' apparel,US
SEAA04,0000,2020,04,116.890,Men's pants and shorts,US
SEAA03,0000,2020,04,71.867,Men's shirts and sweaters,US
SEAA02,0000,2020,04,158.653,"Men's underwear, nightwear, swimwear and accessories",US
SEAA01,0000,2020,04,92.602,"Men's suits, sport coats, and outerwear",US
SEAA,0000,2020,04,115.466,Men's apparel,US
SATCLTB,0000,2020,04,104.850,Transportation commodities less motor fuel,US
SAT1,0000,2020,04,191.079,Private transportation,US
SAT,0000,2020,04,193.732,Transportation,US
SASLE,0000,2020,04,342.776,Services less energy services,US
SASL5,0000,2020,04,312.451,Services less medical care services,US
SASL2RS,0000,2020,04,345.544,Services less rent of shelter,US
SAS4,0000,2020,04,307.250,Transportation services,US
SAS367,0000,2020,04,365.780,Other services,US
SAS2RS,0000,2020,04,338.441,Rent of shelter,US
SAS24,0000,2020,04,214.801,Utilities and public transportation,US
SAS,0000,2020,04,329.866,Services,US
SARS,0000,2020,04,127.551,Recreation services,US
SARC,0000,2020,04,78.464,Recreation commodities,US
SAR,0000,2020,04,121.935,Recreation,US
SANL13,0000,2020,04,223.707,Nondurables less food and apparel,US
SANL113,0000,2020,04,221.427,"Nondurables less food, beverages, and apparel",US
SANL11,0000,2020,04,179.517,Nondurables less food and beverages,US
SANL1,0000,2020,04,184.081,Nondurables less food,US
SAN1D,0000,2020,04,259.558,Domestically produced farm food,US
SAN,0000,2020,04,221.622,Nondurables,US
SAM2,0000,2020,04,559.994,Medical care services,US
SAM1,0000,2020,04,383.911,Medical care commodities,US
SAM,0000,2020,04,517.053,Medical care,US
SAH31,0000,2020,04,91.224,Household furnishings and supplies,US
SAH3,0000,2020,04,124.961,Household furnishings and operations,US
SAH21,0000,2020,04,195.534,Household energy,US
SAH2,0000,2020,04,239.897,Fuels and utilities,US
SAH1,0000,2020,04,324.522,Shelter,US
SAH,0000,2020,04,270.184,Housing,US
SAGS,0000,2020,04,127.552,Other personal services,US
SAGC,0000,2020,04,116.997,Other goods,US
SAG1,0000,2020,04,238.181,Personal care,US
SAG,0000,2020,04,461.294,Other goods and services,US
SAF116,0000,2020,04,256.423,Alcoholic beverages,US
SAF115,0000,2020,04,219.233,Other food at home,US
SAF114,0000,2020,04,179.235,Nonalcoholic beverages and beverage materials,US
SAF1131,0000,2020,04,351.845,Fresh fruits and vegetables,US
SAF113,0000,2020,04,304.809,Fruits and vegetables,US
SAF11211,0000,2020,04,270.149,Meats,US
SAF1121,0000,2020,04,267.876,"Meats, poultry, and fish",US
SAF112,0000,2020,04,266.263,"Meats, poultry, fish, and eggs",US
SAF111,0000,2020,04,285.160,Cereals and bakery products,US
SAF11,0000,2020,04,251.717,Food at home,US
SAF1,0000,2020,04,266.757,Food,US
SAF,0000,2020,04,266.137,Food and beverages,US
SAES,0000,2020,04,112.603,Education and communication services,US
SAEC,0000,2020,04,69.709,Education and communication commodities,US
SAE21,0000,2020,04,69.756,Information and information processing,US
SAE2,0000,2020,04,73.854,Communication,US
SAE1,0000,2020,04,269.614,Education,US
SAE,0000,2020,04,139.378,Education and communication,US
SAD,0000,2020,04,104.336,Durables,US
SACL1E4,0000,2020,04,144.685,"Commodities less food, energy, and used cars and trucks",US
SACL1E,0000,2020,04,143.613,Commodities less food and energy commodities,US
SACL11,0000,2020,04,142.355,Commodities less food and beverages,US
SACL1,0000,2020,04,146.008,Commodities less food,US
SACE,0000,2020,04,174.001,Energy commodities,US
SAC,0000,2020,04,182.141,Commodities,US
SAA2,0000,2020,04,101.651,Women's and girls' apparel,US
SAA1,0000,2020,04,112.671,Men's and boys' apparel,US
SAA,0000,2020,04,118.394,Apparel,US
SA311,0000,2020,04,110.865,Apparel less footwear,US
SA0R,0000,2020,04,39.0,Purchasing power of the consumer dollar,US
SA0LE,0000,2020,04,265.465,All items less energy,US
SA0L5,0000,2020,04,243.907,All items less medical care,US
SA0L2,0000,2020,04,232.860,All items less shelter,US
SA0L1E,0000,2020,04,266.089,All items less food and energy,US
SA0L12E4,0000,2020,04,239.563,"All items less food, shelter, energy, and used cars and trucks",US
SA0L12E,0000,2020,04,233.740,"All items less food, shelter, and energy",US
SA0L12,0000,2020,04,224.331,All items less food and shelter,US
SA0L1,0000,2020,04,254.746,All items less food,US
SA0E,0000,2020,04,183.081,Energy,US
SA0,0000,2020,04,256.389,All items,US
AA0R,0000,2020,04,13.0,Purchasing power of the consumer dollar - old base,US
AA0,0000,2020,04,768.029,All items - old base,US
SS47016,0400,2020,03,239.430,"Gasoline, unleaded premium",West
SS47015,0400,2020,03,234.805,"Gasoline, unleaded midgrade",West
SS47014,0400,2020,03,237.743,"Gasoline, unleaded regular",West
SS4501A,0400,2020,03,103.547,New cars and trucks,West
SS45011,0400,2020,03,147.940,New cars,West
SETE,0400,2020,03,850.000,Motor vehicle insurance,West
SETB01,0400,2020,03,241.209,Gasoline (all types),West
SETB,0400,2020,03,242.430,Motor fuel,West
SETA02,0400,2020,03,135.137,Used cars and trucks,West
SETA01,0400,2020,03,149.093,New vehicles,West
SETA,0400,2020,03,100.255,New and used motor vehicles,West
SEMC,0400,2020,03,363.126,Professional services,West
SEHF02,0400,2020,03,198.659,Utility (piped) gas service,West
SEHF01,0400,2020,03,294.333,Electricity,West
SEHF,0400,2020,03,261.370,Energy services,West
SEHC01,0400,2020,03,372.108,Owners' equivalent rent of primary residence,West
SEHC,0400,2020,03,372.093,Owners' equivalent rent of residences,West
SEHA,0400,2020,03,377.417,Rent of primary residence,West
SEFV,0400,2020,03,293.552,Food away from home,West
SEFJ,0400,2020,03,241.558,Dairy and related products,West
SEEB,0400,2020,03,1497.109,"Tuition, other school fees, and childcare",West
