item_code,demographics_code,year,value,item_text,demographics_text
PUBTRANS,LB17,2019,781,Public and other transportation,Housing tenure
FOODTOTL,LB16,2019,8169,Food,Generation of reference person
FOODHOME,LB18,2019,4643,Food at home,Type of area
TOYS,LB02,2019,140,"Toys, hobbies, and playground equipment",Income before taxes
PUBTRANS,LB11,2019,781,Public and other transportation,Region of residence
OTHRFOOD,LB05,2019,1749,Other food at home,Size of consumer unit
PUBTRANS,LB06,2019,781,Public and other transportation,Composition of consumer unit
TVAUDIO,LB07,2019,1000,Audio and visual equipment and services,Number of earners
PETS,LB18,2019,681,Pets,Type of area
TVAUDIO,LB05,2019,1000,Audio and visual equipment and services,Size of consumer unit
GASOIL,LB05,2019,2094,"Gasoline, other fuels, and motor oil",Size of consumer unit
PETS,LB17,2019,681,Pets,Housing tenure
FOODAWAY,LB18,2019,3526,Food away from home,Type of area
TOYS,LB01,2019,140,"Toys, hobbies, and playground equipment",Quintiles of income before taxes
TVAUDIO,LB06,2019,1000,Audio and visual equipment and services,Composition of consumer unit
GASOIL,LB12,2019,2094,"Gasoline, other fuels, and motor oil",Occupation of reference person
APPAREL,LB04,2019,1883,Apparel and services,Age of reference person
VEHPURCH,LB16,2019,4394,Vehicle purchases (net outlay),Generation of reference person
PETS,LB15,2019,681,Pets,Deciles of income before taxes
NALCBEVG,LB18,2019,455,Nonalcoholic beverages,Type of area
PETS,LB07,2019,681,Pets,Number of earners
PETSPLAY,LB17,2019,821,"Pets, toys, and playground equipment",Housing tenure
FOODTOTL,LB14,2019,8169,Food,Highest education level of any member
FOODHOME,LB16,2019,4643,Food at home,Generation of reference person
OTHDAIRY,LB12,2019,315,Other dairy products,Occupation of reference person
VEHRNTLC,LB18,2019,790,"Vehicle. rent., leas., licen., oth. charges",Type of area
PUBTRANS,LB10,2019,781,Public and other transportation,Hispanic or Latino origin of reference person
ENTEROTH,LB04,2019,389,"Entertainment: other supplies, equip., & services",Age of reference person
TVAUDIO,LB04,2019,1000,Audio and visual equipment and services,Age of reference person
TRANS,LB07,2019,10742,Transportation,Number of earners
PETSPLAY,LB01,2019,821,"Pets, toys, and playground equipment",Quintiles of income before taxes
TOYS,LB04,2019,140,"Toys, hobbies, and playground equipment",Age of reference person
FOODTOTL,LB15,2019,8169,Food,Deciles of income before taxes
ENTEROTH,LB07,2019,389,"Entertainment: other supplies, equip., & services",Number of earners
OTHDAIRY,LB14,2019,315,Other dairy products,Highest education level of any member
GASOIL,LB01,2019,2094,"Gasoline, other fuels, and motor oil",Quintiles of income before taxes
FRESHVEG,LB05,2019,295,Fresh vegetables,Size of consumer unit
ALCBEVG,LB05,2019,579,Alcoholic beverages,Size of consumer unit
GASOIL,LB11,2019,2094,"Gasoline, other fuels, and motor oil",Region of residence
FOODAWAY,LB17,2019,3526,Food away from home,Housing tenure
PETSPLAY,LB18,2019,821,"Pets, toys, and playground equipment",Type of area
PETS,LB16,2019,681,Pets,Generation of reference person
FRESHVEG,LB04,2019,295,Fresh vegetables,Age of reference person
OTHDAIRY,LB02,2019,315,Other dairy products,Income before taxes
TVAUDIO,LB02,2019,1000,Audio and visual equipment and services,Income before taxes
FOODHOME,LB02,2019,4643,Food at home,Income before taxes
NALCBEVG,LB17,2019,455,Nonalcoholic beverages,Housing tenure
TVAUDIO,LB09,2019,1000,Audio and visual equipment and services,Race of reference person
VEHPURCH,LB18,2019,4394,Vehicle purchases (net outlay),Type of area
PUBTRANS,LB02,2019,781,Public and other transportation,Income before taxes
TRANS,LB06,2019,10742,Transportation,Composition of consumer unit
VEHRNTLC,LB10,2019,790,"Vehicle. rent., leas., licen., oth. charges",Hispanic or Latino origin of reference person
FOODTOTL,LB11,2019,8169,Food,Region of residence
FRESHVEG,LB15,2019,295,Fresh vegetables,Deciles of income before taxes
OTHDAIRY,LB15,2019,315,Other dairy products,Deciles of income before taxes
FRESHVEG,LB06,2019,295,Fresh vegetables,Composition of consumer unit
OTHRFOOD,LB06,2019,1749,Other food at home,Composition of consumer unit
OTHDAIRY,LB01,2019,315,Other dairy products,Quintiles of income before taxes
980230,LB06,2018,37,Percent Homeowner with mortgage,Composition of consumer unit
RESPHONE,LB02,2018,220,"Residential phone service, VOIP, and phone cards",Income before taxes
PHONE,LB11,2018,1407,Telephone services,Region of residence
HOUSING,LB12,2018,20091,Housing,Occupation of reference person
POSTAGE,LB15,2018,132,Postage and stationery,Deciles of income before taxes
GIRLS,LB10,2018,117,"Apparel, Girls, 2 to 15",Hispanic or Latino origin of reference person
PHONE,LB10,2018,1407,Telephone services,Hispanic or Latino origin of reference person
980230,LB18,2018,37,Percent Homeowner with mortgage,Type of area
HOUSING,LB14,2018,20091,Housing,Highest education level of any member
FATSOILS,LB10,2018,118,Fats and oils,Hispanic or Latino origin of reference person
FATSOILS,LB02,2018,118,Fats and oils,Income before taxes
POSTAGE,LB16,2018,132,Postage and stationery,Generation of reference person
HKPGSUPP,LB16,2018,747,Housekeeping supplies,Generation of reference person
CASHCONT,LB04,2018,1888,Cash contributions,Age of reference person
FOODTOTL,LB04,2018,7923,Food,Age of reference person
FATSOILS,LB01,2018,118,Fats and oils,Quintiles of income before taxes
PHONE,LB09,2018,1407,Telephone services,Race of reference person
FATSOILS,LB11,2018,118,Fats and oils,Region of residence
FOOTWEAR,LB11,2018,392,Footwear,Region of residence
POSTAGE,LB18,2018,132,Postage and stationery,Type of area
HKPGSUPP,LB17,2018,747,Housekeeping supplies,Housing tenure
980230,LB07,2018,37,Percent Homeowner with mortgage,Number of earners
980240,LB01,2018,26,Percent Homeowner without mortgage,Quintiles of income before taxes
980286,LB18,2018,87,Percent Not Hispanic or Latino,Type of area
USEDCARS,LB14,2018,2084,"Vehicle purchases: Cars and trucks, used",Highest education level of any member
PHONE,LB07,2018,1407,Telephone services,Number of earners
CHGASSET,LB04,2018,22521,Net change in total assets,Age of reference person
RESPHONE,LB01,2018,220,"Residential phone service, VOIP, and phone cards",Quintiles of income before taxes
PUBTRANS,LB17,2018,818,Public and other transportation,Housing tenure
POSTAGE,LB17,2018,132,Postage and stationery,Housing tenure
USEDCARS,LB09,2018,2084,"Vehicle purchases: Cars and trucks, used",Race of reference person
HKPGSUPP,LB18,2018,747,Housekeeping supplies,Type of area
PUBTRANS,LB16,2018,818,Public and other transportation,Generation of reference person
POSTAGE,LB11,2018,132,Postage and stationery,Region of residence
PHONE,LB12,2018,1407,Telephone services,Occupation of reference person
FATSOILS,LB07,2018,118,Fats and oils,Number of earners
POSTAGE,LB07,2018,132,Postage and stationery,Number of earners
980230,LB12,2018,37,Percent Homeowner with mortgage,Occupation of reference person
PHONE,LB16,2018,1407,Telephone services,Generation of reference person
POSTAGE,LB06,2018,132,Postage and stationery,Composition of consumer unit
PHONE,LB17,2018,1407,Telephone services,Housing tenure
FOODTOTL,LB01,2018,7923,Food,Quintiles of income before taxes
980230,LB16,2018,37,Percent Homeowner with mortgage,Generation of reference person
USEDCARS,LB11,2018,2084,"Vehicle purchases: Cars and trucks, used",Region of residence
GIRLS,LB09,2018,117,"Apparel, Girls, 2 to 15",Race of reference person
POSTAGE,LB05,2018,132,Postage and stationery,Size of consumer unit
DAIRY,LB18,2018,449,Dairy products,Type of area
HOUSING,LB05,2018,20091,Housing,Size of consumer unit
FATSOILS,LB06,2018,118,Fats and oils,Composition of consumer unit
HOUSING,LB09,2018,20091,Housing,Race of reference person
980230,LB14,2018,37,Percent Homeowner with mortgage,Highest education level of any member
POSTAGE,LB04,2018,132,Postage and stationery,Age of reference person
HOUSING,LB06,2018,20091,Housing,Composition of consumer unit
980286,LB15,2018,87,Percent Not Hispanic or Latino,Deciles of income before taxes
PHONE,LB18,2018,1407,Telephone services,Type of area
HOUSING,LB07,2018,20091,Housing,Number of earners
POSTAGE,LB02,2018,132,Postage and stationery,Income before taxes
ALCBEVG,LB15,2018,583,Alcoholic beverages,Deciles of income before taxes
CHGASSET,LB02,2018,22521,Net change in total assets,Income before taxes
CASHCONT,LB06,2018,1888,Cash contributions,Composition of consumer unit
POSTAGE,LB01,2018,132,Postage and stationery,Quintiles of income before taxes
FEESADM,LB04,2018,766,Entertainment: fees and admissions,Age of reference person
FATSOILS,LB05,2018,118,Fats and oils,Size of consumer unit
FOODTOTL,LB02,2018,7923,Food,Income before taxes
980230,LB09,2018,37,Percent Homeowner with mortgage,Race of reference person
FOODHOME,LB18,2018,4464,Food at home,Type of area
980286,LB12,2018,87,Percent Not Hispanic or Latino,Occupation of reference person
HOUSING,LB01,2018,20091,Housing,Quintiles of income before taxes
POSTAGE,LB14,2018,132,Postage and stationery,Highest education level of any member
USEDCARS,LB12,2018,2084,"Vehicle purchases: Cars and trucks, used",Occupation of reference person
CASHCONT,LB07,2018,1888,Cash contributions,Number of earners
POSTAGE,LB12,2018,132,Postage and stationery,Occupation of reference person
980286,LB17,2018,87,Percent Not Hispanic or Latino,Housing tenure
FATSOILS,LB04,2018,118,Fats and oils,Age of reference person
HOUSING,LB11,2018,20091,Housing,Region of residence
PHONE,LB14,2018,1407,Telephone services,Highest education level of any member
980230,LB10,2018,37,Percent Homeowner with mortgage,Hispanic or Latino origin of reference person
PUBTRANS,LB15,2018,818,Public and other transportation,Deciles of income before taxes
980230,LB15,2018,37,Percent Homeowner with mortgage,Deciles of income before taxes
POSTAGE,LB09,2018,132,Postage and stationery,Race of reference person
980230,LB17,2018,37,Percent Homeowner with mortgage,Housing tenure
HOUSING,LB02,2018,20091,Housing,Income before taxes
USEDCARS,LB10,2018,2084,"Vehicle purchases: Cars and trucks, used",Hispanic or Latino origin of reference person
PHONE,LB15,2018,1407,Telephone services,Deciles of income before taxes
POSTAGE,LB10,2018,132,Postage and stationery,Hispanic or Latino origin of reference person
FATSOILS,LB09,2018,118,Fats and oils,Race of reference person
CASHCONT,LB05,2018,1888,Cash contributions,Size of consumer unit
HOUSING,LB04,2018,20091,Housing,Age of reference person
HOUSING,LB10,2018,20091,Housing,Hispanic or Latino origin of reference person
980230,LB11,2018,37,Percent Homeowner with mortgage,Region of residence
980286,LB14,2018,87,Percent Not Hispanic or Latino,Highest education level of any member
980286,LB16,2018,87,Percent Not Hispanic or Latino,Generation of reference person
CHGASLI,LB10,2018,12679,Net change in total assets and liabilities,Hispanic or Latino origin of reference person
RESPHONE,LB15,2018,220,"Residential phone service, VOIP, and phone cards",Deciles of income before taxes
RESPHONE,LB04,2018,220,"Residential phone service, VOIP, and phone cards",Age of reference person
SHELTER,LB06,2018,11747,Shelter,Composition of consumer unit
SHELTER,LB04,2018,11747,Shelter,Age of reference person
980220,LB06,2018,53,Percent Women reference persons,Composition of consumer unit
HKPGOTHR,LB16,2018,431,Other household products,Generation of reference person
WOMENS,LB15,2018,638,"Apparel, Women, 16 and over",Deciles of income before taxes
SHELTER,LB05,2018,11747,Shelter,Size of consumer unit
DAIRY,LB05,2018,449,Dairy products,Size of consumer unit
FOODTOTL,LB11,2018,7923,Food,Region of residence
PUBTRANS,LB11,2018,818,Public and other transportation,Region of residence
HKPGOTHR,LB17,2018,431,Other household products,Housing tenure
980220,LB05,2018,53,Percent Women reference persons,Size of consumer unit
HKPGOTHR,LB15,2018,431,Other household products,Deciles of income before taxes
CHGASSET,LB07,2018,22521,Net change in total assets,Number of earners
980290,LB10,2018,3,Percent Elementary (1-8),Hispanic or Latino origin of reference person
HKPGOTHR,LB14,2018,431,Other household products,Highest education level of any member
SHELTER,LB07,2018,11747,Shelter,Number of earners
GIRLS,LB14,2018,117,"Apparel, Girls, 2 to 15",Highest education level of any member
SHELTER,LB02,2018,11747,Shelter,Income before taxes
DAIRY,LB06,2018,449,Dairy products,Composition of consumer unit
DAIRY,LB04,2018,449,Dairy products,Age of reference person
RNTDWELL,LB17,2018,4249,Rented dwellings,Housing tenure
HKPGSUPP,LB01,2018,747,Housekeeping supplies,Quintiles of income before taxes
RNTDWELL,LB15,2018,4249,Rented dwellings,Deciles of income before taxes
FOODTOTL,LB10,2018,7923,Food,Hispanic or Latino origin of reference person
980290,LB07,2018,3,Percent Elementary (1-8),Number of earners
USEDCARS,LB18,2018,2084,"Vehicle purchases: Cars and trucks, used",Type of area
WOMENS,LB16,2018,638,"Apparel, Women, 16 and over",Generation of reference person
RNTDWELL,LB16,2018,4249,Rented dwellings,Generation of reference person
980220,LB09,2018,53,Percent Women reference persons,Race of reference person
VEHFINCH,LB01,2018,222,Vehicle finance charges,Quintiles of income before taxes
DAIRY,LB07,2018,449,Dairy products,Number of earners
RNTDWELL,LB18,2018,4249,Rented dwellings,Type of area
HKPGOTHR,LB18,2018,431,Other household products,Type of area
SHELTER,LB01,2018,11747,Shelter,Quintiles of income before taxes
980220,LB07,2018,53,Percent Women reference persons,Number of earners
APPAREL,LB02,2018,1866,Apparel and services,Income before taxes
980290,LB09,2018,3,Percent Elementary (1-8),Race of reference person
HKPGOTHR,LB12,2018,431,Other household products,Occupation of reference person
SHELTER,LB09,2018,11747,Shelter,Race of reference person
980220,LB10,2018,53,Percent Women reference persons,Hispanic or Latino origin of reference person
CERBAKRY,LB18,2018,569,Cereals and bakery products,Type of area
980290,LB12,2018,3,Percent Elementary (1-8),Occupation of reference person
VEHFINCH,LB04,2018,222,Vehicle finance charges,Age of reference person
SHELTER,LB18,2018,11747,Shelter,Type of area
WOMENS,LB12,2018,638,"Apparel, Women, 16 and over",Occupation of reference person
SMAPPHWR,LB01,2018,118,"Small appliances, misc. housewares",Quintiles of income before taxes
980210,LB17,2018,47,Percent Men reference persons,Housing tenure
HKPGOTHR,LB09,2018,431,Other household products,Race of reference person
FOODTOTL,LB14,2018,7923,Food,Highest education level of any member
DAIRY,LB01,2018,449,Dairy products,Quintiles of income before taxes
HKPGOTHR,LB07,2018,431,Other household products,Number of earners
SMAPPHWR,LB02,2018,118,"Small appliances, misc. housewares",Income before taxes
CHGASSET,LB09,2018,22521,Net change in total assets,Race of reference person
VEHFINCH,LB05,2018,222,Vehicle finance charges,Size of consumer unit
SMAPPHWR,LB04,2018,118,"Small appliances, misc. housewares",Age of reference person
PUBTRANS,LB10,2018,818,Public and other transportation,Hispanic or Latino origin of reference person
980290,LB14,2018,3,Percent Elementary (1-8),Highest education level of any member
SHELTER,LB17,2018,11747,Shelter,Housing tenure
980210,LB18,2018,47,Percent Men reference persons,Type of area
980220,LB04,2018,53,Percent Women reference persons,Age of reference person
SHELTER,LB12,2018,11747,Shelter,Occupation of reference person
FEESADM,LB07,2018,766,Entertainment: fees and admissions,Number of earners
SHELTER,LB10,2018,11747,Shelter,Hispanic or Latino origin of reference person
VEHFINCH,LB02,2018,222,Vehicle finance charges,Income before taxes
SHELTER,LB11,2018,11747,Shelter,Region of residence
980220,LB02,2018,53,Percent Women reference persons,Income before taxes
WOMENS,LB14,2018,638,"Apparel, Women, 16 and over",Highest education level of any member
FOODTOTL,LB12,2018,7923,Food,Occupation of reference person
980290,LB11,2018,3,Percent Elementary (1-8),Region of residence
SHELTER,LB16,2018,11747,Shelter,Generation of reference person
