payment_month,physician_type,state_code,total_amount
2018-12-01,Doctor of Dentistry,KY,81385.34
2018-12-01,Doctor of Dentistry,LA,19254.06
2018-12-01,Doctor of Dentistry,MA,251991.54
2018-12-01,Doctor of Dentistry,MD,119288.3
2018-12-01,Doctor of Dentistry,ME,8304.68
2018-12-01,Doctor of Dentistry,MI,236866.41
2018-12-01,Doctor of Dentistry,MN,109420.20999999999
2018-12-01,Doctor of Dentistry,MO,142197.88
2018-12-01,Doctor of Dentistry,MS,11005.880000000001
2018-12-01,Doctor of Dentistry,MT,11578.2
2018-12-01,Doctor of Dentistry,NC,247417.07
2018-12-01,Doctor of Dentistry,ND,1703.12
2018-12-01,Doctor of Dentistry,NE,7066.08
2018-12-01,Doctor of Dentistry,NH,13412.35
2018-12-01,Doctor of Dentistry,NJ,131588.13999999998
2018-12-01,Doctor of Dentistry,NM,60823.11
2018-12-01,Doctor of Dentistry,NV,61424.27
2018-12-01,Doctor of Dentistry,NY,659688.99
2018-12-01,Doctor of Dentistry,OH,287803.61
2018-12-01,Doctor of Dentistry,OK,60552.63
2018-12-01,Doctor of Dentistry,OR,95937.63
2018-12-01,Doctor of Dentistry,PA,349780.27
2018-12-01,Doctor of Dentistry,PR,16997.07
2018-12-01,Doctor of Dentistry,PW,163.9
2018-12-01,Doctor of Dentistry,RI,12977.55
2018-12-01,Doctor of Dentistry,SC,109642.46
2018-12-01,Doctor of Dentistry,SD,6651.88
2018-12-01,Doctor of Dentistry,TN,242048.5
2018-12-01,Doctor of Dentistry,TX,491056.52
2018-12-01,Doctor of Dentistry,US,8752753.69
2018-12-01,Doctor of Dentistry,UT,55680.49
2018-12-01,Doctor of Dentistry,VA,185110.27
2018-12-01,Doctor of Dentistry,VT,227.99
2018-12-01,Doctor of Dentistry,WA,192784.19999999998
2018-12-01,Doctor of Dentistry,WI,41396.65
2018-12-01,Doctor of Dentistry,WV,23078.53
2018-12-01,Doctor of Dentistry,WY,584.15
2019-01-01,Doctor of Dentistry,AE,355.66999999999996
2019-01-01,Doctor of Dentistry,AK,3207.66
2019-01-01,Doctor of Dentistry,AL,41548.42
2019-01-01,Doctor of Dentistry,AP,20869.210000000003
2019-01-01,Doctor of Dentistry,AR,11007.23
2019-01-01,Doctor of Dentistry,AZ,207372.46
2019-01-01,Doctor of Dentistry,CA,1289726.69
2019-01-01,Doctor of Dentistry,CO,119602.16
2019-01-01,Doctor of Dentistry,CT,42825.34
2019-01-01,Doctor of Dentistry,DC,12561.06
2019-01-01,Doctor of Dentistry,DE,2718.98
2019-01-01,Doctor of Dentistry,FL,214316.06
2019-01-01,Doctor of Dentistry,GA,200433.74
2019-01-01,Doctor of Dentistry,HI,19331.8
2019-01-01,Doctor of Dentistry,IA,23445.31
2019-01-01,Doctor of Dentistry,ID,46084.66
2019-01-01,Doctor of Dentistry,IL,318129.64
2019-01-01,Doctor of Dentistry,IN,32926.7
2019-01-01,Doctor of Dentistry,KS,18096.97
2019-01-01,Doctor of Dentistry,KY,62826.51
2019-01-01,Doctor of Dentistry,LA,23791.34
2019-01-01,Doctor of Dentistry,MA,238574.39
2019-01-01,Doctor of Dentistry,MD,45175.83
2019-01-01,Doctor of Dentistry,ME,9157.03
2019-01-01,Doctor of Dentistry,MI,185687.13
2019-01-01,Doctor of Dentistry,MN,130343.37
2019-01-01,Doctor of Dentistry,MO,84177.88
2019-01-01,Doctor of Dentistry,MS,22632.02
2019-01-01,Doctor of Dentistry,MT,20682.97
2019-01-01,Doctor of Dentistry,NC,148068.91
2019-01-01,Doctor of Dentistry,ND,4264.84
2019-01-01,Doctor of Dentistry,NE,30502.0
2019-01-01,Doctor of Dentistry,NH,13004.199999999999
2019-01-01,Doctor of Dentistry,NJ,268381.12
2019-01-01,Doctor of Dentistry,NM,35657.09
2019-01-01,Doctor of Dentistry,NV,58797.05
2019-01-01,Doctor of Dentistry,NY,740212.99
2019-01-01,Doctor of Dentistry,OH,222278.19
2019-01-01,Doctor of Dentistry,OK,52025.5
2019-01-01,Doctor of Dentistry,OR,28345.37
2019-01-01,Doctor of Dentistry,PA,136442.02
2019-01-01,Doctor of Dentistry,PR,2823.7799999999997
2019-01-01,Doctor of Dentistry,RI,14821.0
2019-01-01,Doctor of Dentistry,SC,81938.24
2019-01-01,Doctor of Dentistry,SD,7271.889999999999
2019-01-01,Doctor of Dentistry,TN,63889.63
2019-01-01,Doctor of Dentistry,TX,721359.38
2019-01-01,Doctor of Dentistry,US,6589899.4799999995
2019-01-01,Doctor of Dentistry,UT,65563.33
2019-01-01,Doctor of Dentistry,VA,118802.84
2019-01-01,Doctor of Dentistry,VT,862.78
2019-01-01,Doctor of Dentistry,WA,283556.79
2019-01-01,Doctor of Dentistry,WI,38189.72
2019-01-01,Doctor of Dentistry,WV,4608.5
2019-01-01,Doctor of Dentistry,WY,624.09
2019-02-01,Doctor of Dentistry,AE,276.87
2019-02-01,Doctor of Dentistry,AK,5898.28
2019-02-01,Doctor of Dentistry,AL,94580.28
2019-02-01,Doctor of Dentistry,AP,313.11
2019-02-01,Doctor of Dentistry,AR,12135.99
2019-02-01,Doctor of Dentistry,AZ,230607.47
2019-02-01,Doctor of Dentistry,CA,2468675.91
2019-02-01,Doctor of Dentistry,CO,109461.9
2019-02-01,Doctor of Dentistry,CT,98937.18
2019-02-01,Doctor of Dentistry,DC,5439.06
2019-02-01,Doctor of Dentistry,DE,4138.83
2019-02-01,Doctor of Dentistry,FL,547082.36
2019-02-01,Doctor of Dentistry,GA,184392.54
2019-02-01,Doctor of Dentistry,HI,13590.64
2019-02-01,Doctor of Dentistry,IA,59194.66
2019-02-01,Doctor of Dentistry,ID,31938.510000000002
2019-02-01,Doctor of Dentistry,IL,268431.23
2019-02-01,Doctor of Dentistry,IN,55026.9
2019-02-01,Doctor of Dentistry,KS,27831.2
2019-02-01,Doctor of Dentistry,KY,75214.65
2019-02-01,Doctor of Dentistry,LA,54602.13
2019-02-01,Doctor of Dentistry,MA,148846.5
2019-02-01,Doctor of Dentistry,MD,56032.74
2019-02-01,Doctor of Dentistry,ME,12397.51
2019-02-01,Doctor of Dentistry,MI,177877.91
2019-02-01,Doctor of Dentistry,MN,101113.45
2019-02-01,Doctor of Dentistry,MO,49593.020000000004
2019-02-01,Doctor of Dentistry,MS,14909.83
2019-02-01,Doctor of Dentistry,MT,9371.02
2019-02-01,Doctor of Dentistry,NC,211835.86000000002
2019-02-01,Doctor of Dentistry,ND,2181.04
2019-02-01,Doctor of Dentistry,NE,25968.04
2019-02-01,Doctor of Dentistry,NH,6458.63
2019-02-01,Doctor of Dentistry,NJ,246707.45
2019-02-01,Doctor of Dentistry,NM,11567.25
2019-02-01,Doctor of Dentistry,NV,62100.29
2019-02-01,Doctor of Dentistry,NY,505973.72000000003
2019-02-01,Doctor of Dentistry,OH,102258.21
2019-02-01,Doctor of Dentistry,OK,79081.38
2019-02-01,Doctor of Dentistry,OR,45214.76
2019-02-01,Doctor of Dentistry,PA,173271.54
2019-02-01,Doctor of Dentistry,PR,3524.01
2019-02-01,Doctor of Dentistry,RI,5846.01
2019-02-01,Doctor of Dentistry,SC,53804.77
2019-02-01,Doctor of Dentistry,SD,3462.38
2019-02-01,Doctor of Dentistry,TN,121811.98
2019-02-01,Doctor of Dentistry,TX,443813.12
2019-02-01,Doctor of Dentistry,US,7743529.05
2019-02-01,Doctor of Dentistry,UT,31036.579999999998
2019-02-01,Doctor of Dentistry,VA,121618.99
2019-02-01,Doctor of Dentistry,VT,150.83
2019-02-01,Doctor of Dentistry,WA,492052.01
2019-02-01,Doctor of Dentistry,WI,61500.38
2019-02-01,Doctor of Dentistry,WV,11503.65
2019-02-01,Doctor of Dentistry,WY,2874.4900000000002
2019-03-01,Doctor of Dentistry,AE,145.20999999999998
2019-03-01,Doctor of Dentistry,AK,5563.2
2019-03-01,Doctor of Dentistry,AL,50109.94
2019-03-01,Doctor of Dentistry,AP,581.98
2019-03-01,Doctor of Dentistry,AR,8191.28
2019-03-01,Doctor of Dentistry,AZ,371015.03
2019-03-01,Doctor of Dentistry,CA,1274939.23
2019-03-01,Doctor of Dentistry,CO,93138.39
2019-03-01,Doctor of Dentistry,CT,97690.51
2019-03-01,Doctor of Dentistry,DC,5143.06
2019-03-01,Doctor of Dentistry,DE,2552.82
2019-03-01,Doctor of Dentistry,FL,407582.26
2019-03-01,Doctor of Dentistry,GA,101425.72
2019-03-01,Doctor of Dentistry,HI,4109.76
2019-03-01,Doctor of Dentistry,IA,29802.18
2019-03-01,Doctor of Dentistry,ID,62079.71
2019-03-01,Doctor of Dentistry,IL,232468.96
2019-03-01,Doctor of Dentistry,IN,101437.48
2019-03-01,Doctor of Dentistry,KS,30816.44
2019-03-01,Doctor of Dentistry,KY,50526.0
2019-03-01,Doctor of Dentistry,LA,121706.46
2019-03-01,Doctor of Dentistry,MA,273398.95
2019-03-01,Doctor of Dentistry,MD,79389.44
2019-03-01,Doctor of Dentistry,ME,2037.73
2019-03-01,Doctor of Dentistry,MI,181665.02
2019-03-01,Doctor of Dentistry,MN,66189.48
2019-03-01,Doctor of Dentistry,MO,61070.0
2019-03-01,Doctor of Dentistry,MS,20957.78
2019-03-01,Doctor of Dentistry,MT,3325.15
2019-03-01,Doctor of Dentistry,NC,261234.07
2019-03-01,Doctor of Dentistry,ND,3365.01
2019-03-01,Doctor of Dentistry,NE,8240.34
2019-03-01,Doctor of Dentistry,NH,16505.32
2019-03-01,Doctor of Dentistry,NJ,114766.72
2019-03-01,Doctor of Dentistry,NM,11667.5
2019-03-01,Doctor of Dentistry,NV,81811.2
2019-03-01,Doctor of Dentistry,NY,684483.74
2019-03-01,Doctor of Dentistry,OH,112067.17
2019-03-01,Doctor of Dentistry,OK,100268.14
2019-03-01,Doctor of Dentistry,OR,63930.62
2019-03-01,Doctor of Dentistry,PA,138316.01
2019-03-01,Doctor of Dentistry,PR,32129.1
2019-03-01,Doctor of Dentistry,RI,28576.6
2019-03-01,Doctor of Dentistry,SC,90183.37
2019-03-01,Doctor of Dentistry,SD,7032.320000000001
2019-03-01,Doctor of Dentistry,TN,105869.37
2019-03-01,Doctor of Dentistry,TX,220696.79
2019-03-01,Doctor of Dentistry,US,6198142.23
2019-03-01,Doctor of Dentistry,UT,63150.26
2019-03-01,Doctor of Dentistry,VA,120880.44
2019-03-01,Doctor of Dentistry,VT,4284.37
2019-03-01,Doctor of Dentistry,WA,136386.02
2019-03-01,Doctor of Dentistry,WI,45594.58
2019-03-01,Doctor of Dentistry,WV,6786.03
2019-03-01,Doctor of Dentistry,WY,857.97
2019-04-01,Doctor of Dentistry,AE,242.79
2019-04-01,Doctor of Dentistry,AK,18983.14
2019-04-01,Doctor of Dentistry,AL,54505.41
2019-04-01,Doctor of Dentistry,AP,2524.19
2019-04-01,Doctor of Dentistry,AR,6889.56
2019-04-01,Doctor of Dentistry,AZ,153864.21
2019-04-01,Doctor of Dentistry,CA,908613.05
2019-04-01,Doctor of Dentistry,CO,70427.39
2019-04-01,Doctor of Dentistry,CT,55548.689999999995
2019-04-01,Doctor of Dentistry,DC,12807.88
2019-04-01,Doctor of Dentistry,DE,1102.37
2019-04-01,Doctor of Dentistry,FL,249484.78
2019-04-01,Doctor of Dentistry,GA,142406.75
2019-04-01,Doctor of Dentistry,GU,41.23
2019-04-01,Doctor of Dentistry,HI,14065.15
2019-04-01,Doctor of Dentistry,IA,37320.48
2019-04-01,Doctor of Dentistry,ID,20334.79
2019-04-01,Doctor of Dentistry,IL,338416.62
2019-04-01,Doctor of Dentistry,IN,57426.130000000005
2019-04-01,Doctor of Dentistry,KS,45033.94
2019-04-01,Doctor of Dentistry,KY,100909.05
2019-04-01,Doctor of Dentistry,LA,48919.52
2019-04-01,Doctor of Dentistry,MA,194846.87
2019-04-01,Doctor of Dentistry,MD,64345.33
2019-04-01,Doctor of Dentistry,ME,4149.75
2019-04-01,Doctor of Dentistry,MI,277174.06
2019-04-01,Doctor of Dentistry,MN,143967.93
2019-04-01,Doctor of Dentistry,MO,86014.93
2019-04-01,Doctor of Dentistry,MS,25640.98
2019-04-01,Doctor of Dentistry,MT,3234.0699999999997
2019-04-01,Doctor of Dentistry,NC,162622.9
2019-04-01,Doctor of Dentistry,ND,4203.34
2019-04-01,Doctor of Dentistry,NE,26211.65
2019-04-01,Doctor of Dentistry,NH,10651.18
2019-04-01,Doctor of Dentistry,NJ,288421.29
2019-04-01,Doctor of Dentistry,NM,11411.68
2019-04-01,Doctor of Dentistry,NV,67088.39
2019-04-01,Doctor of Dentistry,NY,475847.12
2019-04-01,Doctor of Dentistry,OH,273207.92
2019-04-01,Doctor of Dentistry,OK,40745.16
2019-04-01,Doctor of Dentistry,OR,16926.35
2019-04-01,Doctor of Dentistry,PA,176925.13999999998
2019-04-01,Doctor of Dentistry,PR,6508.679999999999
2019-04-01,Doctor of Dentistry,RI,15211.18
2019-04-01,Doctor of Dentistry,SC,54576.03
2019-04-01,Doctor of Dentistry,SD,8532.55
2019-04-01,Doctor of Dentistry,TN,73543.64
2019-04-01,Doctor of Dentistry,TX,330050.86
2019-04-01,Doctor of Dentistry,US,5568975.2
2019-04-01,Doctor of Dentistry,UT,133383.61000000002
2019-04-01,Doctor of Dentistry,VA,101561.56
2019-04-01,Doctor of Dentistry,VT,2296.85
2019-04-01,Doctor of Dentistry,WA,68836.98
2019-04-01,Doctor of Dentistry,WI,75362.49
2019-04-01,Doctor of Dentistry,WV,4688.06
2019-04-01,Doctor of Dentistry,WY,919.55
2019-05-01,Doctor of Dentistry,AE,658.03
2019-05-01,Doctor of Dentistry,AK,4300.07
2019-05-01,Doctor of Dentistry,AL,45047.72
2019-05-01,Doctor of Dentistry,AP,628.4300000000001
2019-05-01,Doctor of Dentistry,AR,15824.03
2019-05-01,Doctor of Dentistry,AZ,294211.85
2019-05-01,Doctor of Dentistry,CA,2461282.84
2019-05-01,Doctor of Dentistry,CO,109342.58
2019-05-01,Doctor of Dentistry,CT,90622.63
2019-05-01,Doctor of Dentistry,DC,7776.59
2019-05-01,Doctor of Dentistry,DE,3198.11
2019-05-01,Doctor of Dentistry,FL,529161.0599999999
2019-05-01,Doctor of Dentistry,GA,158077.78
2019-05-01,Doctor of Dentistry,GU,27.44
2019-05-01,Doctor of Dentistry,HI,24846.77
2019-05-01,Doctor of Dentistry,IA,31104.36
2019-05-01,Doctor of Dentistry,ID,77906.67
2019-05-01,Doctor of Dentistry,IL,156090.88999999998
2019-05-01,Doctor of Dentistry,IN,34904.37
2019-05-01,Doctor of Dentistry,KS,32494.29
2019-05-01,Doctor of Dentistry,KY,115694.35
2019-05-01,Doctor of Dentistry,LA,48074.21
2019-05-01,Doctor of Dentistry,MA,223994.41
2019-05-01,Doctor of Dentistry,MD,76560.81
2019-05-01,Doctor of Dentistry,ME,3626.69
2019-05-01,Doctor of Dentistry,MI,118687.2
2019-05-01,Doctor of Dentistry,MN,158699.83
2019-05-01,Doctor of Dentistry,MO,86884.98
2019-05-01,Doctor of Dentistry,MS,19558.17
2019-05-01,Doctor of Dentistry,MT,21491.87
2019-05-01,Doctor of Dentistry,NC,300760.71
2019-05-01,Doctor of Dentistry,ND,2445.03
2019-05-01,Doctor of Dentistry,NE,12521.63
2019-05-01,Doctor of Dentistry,NH,12482.32
2019-05-01,Doctor of Dentistry,NJ,168010.57
2019-05-01,Doctor of Dentistry,NM,29937.530000000002
2019-05-01,Doctor of Dentistry,NV,133030.17
2019-05-01,Doctor of Dentistry,NY,536054.85
2019-05-01,Doctor of Dentistry,OH,111775.09
2019-05-01,Doctor of Dentistry,OK,94987.4
2019-05-01,Doctor of Dentistry,OR,65886.88
2019-05-01,Doctor of Dentistry,PA,165384.1
2019-05-01,Doctor of Dentistry,PR,14498.9
2019-05-01,Doctor of Dentistry,RI,12681.32
2019-05-01,Doctor of Dentistry,SC,72082.81
2019-05-01,Doctor of Dentistry,SD,16091.23
2019-05-01,Doctor of Dentistry,TN,104645.54
2019-05-01,Doctor of Dentistry,TX,331022.51
2019-05-01,Doctor of Dentistry,US,7842553.01
2019-05-01,Doctor of Dentistry,UT,104455.2
2019-05-01,Doctor of Dentistry,VA,132435.75
2019-05-01,Doctor of Dentistry,VT,413.99
2019-05-01,Doctor of Dentistry,WA,422105.57
2019-05-01,Doctor of Dentistry,WI,43039.69
2019-05-01,Doctor of Dentistry,WV,3590.14
2019-05-01,Doctor of Dentistry,WY,1435.05
2019-06-01,Doctor of Dentistry,AE,41.58
2019-06-01,Doctor of Dentistry,AK,7269.97
2019-06-01,Doctor of Dentistry,AL,32917.56
2019-06-01,Doctor of Dentistry,AP,2200.14
2019-06-01,Doctor of Dentistry,AR,6262.76
2019-06-01,Doctor of Dentistry,AZ,338671.22000000003
2019-06-01,Doctor of Dentistry,CA,1564791.97
2019-06-01,Doctor of Dentistry,CO,65030.69
2019-06-01,Doctor of Dentistry,CT,100487.45
2019-06-01,Doctor of Dentistry,DC,4152.86
2019-06-01,Doctor of Dentistry,DE,5849.15
2019-06-01,Doctor of Dentistry,FL,350035.27
2019-06-01,Doctor of Dentistry,GA,78678.16
2019-06-01,Doctor of Dentistry,HI,37632.13
2019-06-01,Doctor of Dentistry,IA,26915.41
2019-06-01,Doctor of Dentistry,ID,54817.69
2019-06-01,Doctor of Dentistry,IL,189859.53
2019-06-01,Doctor of Dentistry,IN,34871.35
2019-06-01,Doctor of Dentistry,KS,10495.83
2019-06-01,Doctor of Dentistry,KY,88722.82
2019-06-01,Doctor of Dentistry,LA,111366.58
2019-06-01,Doctor of Dentistry,MA,216272.48
2019-06-01,Doctor of Dentistry,MD,68918.51
2019-06-01,Doctor of Dentistry,ME,5979.51
2019-06-01,Doctor of Dentistry,MI,138352.26
2019-06-01,Doctor of Dentistry,MN,83780.63
2019-06-01,Doctor of Dentistry,MO,36867.56
2019-06-01,Doctor of Dentistry,MS,23610.16
2019-06-01,Doctor of Dentistry,MT,9265.22
2019-06-01,Doctor of Dentistry,NC,219245.0
2019-06-01,Doctor of Dentistry,ND,6164.5
2019-06-01,Doctor of Dentistry,NE,13917.18
2019-06-01,Doctor of Dentistry,NH,4410.93
2019-06-01,Doctor of Dentistry,NJ,137043.52
2019-06-01,Doctor of Dentistry,NM,8634.62
2019-06-01,Doctor of Dentistry,NV,78287.9
2019-06-01,Doctor of Dentistry,NY,438152.79
2019-06-01,Doctor of Dentistry,OH,105824.17
2019-06-01,Doctor of Dentistry,OK,36871.5
2019-06-01,Doctor of Dentistry,OR,80575.49
2019-06-01,Doctor of Dentistry,PA,112620.54000000001
2019-06-01,Doctor of Dentistry,PR,7336.08
2019-06-01,Doctor of Dentistry,RI,6456.55
2019-06-01,Doctor of Dentistry,SC,83414.65
2019-06-01,Doctor of Dentistry,SD,2859.6
2019-06-01,Doctor of Dentistry,TN,64296.369999999995
2019-06-01,Doctor of Dentistry,TX,460008.6
2019-06-01,Doctor of Dentistry,US,6011780.17
2019-06-01,Doctor of Dentistry,UT,30346.27
2019-06-01,Doctor of Dentistry,VA,106141.02
2019-06-01,Doctor of Dentistry,VT,7060.42
2019-06-01,Doctor of Dentistry,WA,270003.85
2019-06-01,Doctor of Dentistry,WI,34450.41
2019-06-01,Doctor of Dentistry,WV,2572.52
2019-06-01,Doctor of Dentistry,WY,969.24
2019-07-01,Doctor of Dentistry,AE,433.99
2019-07-01,Doctor of Dentistry,AK,1822.01
2019-07-01,Doctor of Dentistry,AL,38467.57
2019-07-01,Doctor of Dentistry,AP,90.11
2019-07-01,Doctor of Dentistry,AR,15655.4
2019-07-01,Doctor of Dentistry,AZ,143054.26
2019-07-01,Doctor of Dentistry,CA,948903.84
2019-07-01,Doctor of Dentistry,CO,89309.24
2019-07-01,Doctor of Dentistry,CT,45221.16
2019-07-01,Doctor of Dentistry,DC,6982.849999999999
2019-07-01,Doctor of Dentistry,DE,1264.24
2019-07-01,Doctor of Dentistry,FL,186969.9
2019-07-01,Doctor of Dentistry,GA,103301.95
2019-07-01,Doctor of Dentistry,HI,28585.87
2019-07-01,Doctor of Dentistry,IA,31904.38
2019-07-01,Doctor of Dentistry,ID,61834.1
2019-07-01,Doctor of Dentistry,IL,271040.27999999997
2019-07-01,Doctor of Dentistry,IN,76235.87
2019-07-01,Doctor of Dentistry,KS,18111.66
2019-07-01,Doctor of Dentistry,KY,60340.4
2019-07-01,Doctor of Dentistry,LA,17044.02
2019-07-01,Doctor of Dentistry,MA,167187.16999999998
2019-07-01,Doctor of Dentistry,MD,41981.09
2019-07-01,Doctor of Dentistry,ME,4364.2
2019-07-01,Doctor of Dentistry,MI,215214.49
2019-07-01,Doctor of Dentistry,MN,119879.71
2019-07-01,Doctor of Dentistry,MO,43500.02
2019-07-01,Doctor of Dentistry,MS,33007.88
2019-07-01,Doctor of Dentistry,MT,1158.99
2019-07-01,Doctor of Dentistry,NC,127593.65
2019-07-01,Doctor of Dentistry,ND,1867.27
2019-07-01,Doctor of Dentistry,NE,5617.25
2019-07-01,Doctor of Dentistry,NH,11858.9
2019-07-01,Doctor of Dentistry,NJ,236125.63
2019-07-01,Doctor of Dentistry,NM,287890.79
2019-07-01,Doctor of Dentistry,NV,99850.2
2019-07-01,Doctor of Dentistry,NY,548695.49
2019-07-01,Doctor of Dentistry,OH,193844.12
2019-07-01,Doctor of Dentistry,OK,28005.850000000002
2019-07-01,Doctor of Dentistry,OR,39128.79
2019-07-01,Doctor of Dentistry,PA,117652.84
2019-07-01,Doctor of Dentistry,PR,3159.27
2019-07-01,Doctor of Dentistry,RI,5276.93
2019-07-01,Doctor of Dentistry,SC,50221.729999999996
2019-07-01,Doctor of Dentistry,SD,6120.32
2019-07-01,Doctor of Dentistry,TN,32550.3
2019-07-01,Doctor of Dentistry,TX,369165.89
2019-07-01,Doctor of Dentistry,US,5187884.84
2019-07-01,Doctor of Dentistry,UT,26824.15
2019-07-01,Doctor of Dentistry,VA,96842.78
2019-07-01,Doctor of Dentistry,VI,60.17
2019-07-01,Doctor of Dentistry,VT,448.0
2019-07-01,Doctor of Dentistry,WA,96923.65
2019-07-01,Doctor of Dentistry,WI,25224.45
2019-07-01,Doctor of Dentistry,WV,3396.77
2019-07-01,Doctor of Dentistry,WY,673.0
2019-08-01,Doctor of Dentistry,AA,25.26
2019-08-01,Doctor of Dentistry,AE,182.48000000000002
2019-08-01,Doctor of Dentistry,AK,3260.2
2019-08-01,Doctor of Dentistry,AL,38495.44
2019-08-01,Doctor of Dentistry,AP,203.1
2019-08-01,Doctor of Dentistry,AR,13512.66
2019-08-01,Doctor of Dentistry,AZ,196730.88999999998
2019-08-01,Doctor of Dentistry,CA,3185034.29
2019-08-01,Doctor of Dentistry,CO,58644.49
2019-08-01,Doctor of Dentistry,CT,54509.33
2019-08-01,Doctor of Dentistry,DC,5660.62
2019-08-01,Doctor of Dentistry,DE,4237.18
2019-08-01,Doctor of Dentistry,FL,550591.5800000001
2019-08-01,Doctor of Dentistry,GA,168971.13
2019-08-01,Doctor of Dentistry,HI,4785.07
2019-08-01,Doctor of Dentistry,IA,32570.68
2019-08-01,Doctor of Dentistry,ID,70050.74
2019-08-01,Doctor of Dentistry,IL,179271.39
2019-08-01,Doctor of Dentistry,IN,66436.81
2019-08-01,Doctor of Dentistry,KS,27550.96
2019-08-01,Doctor of Dentistry,KY,72585.41
2019-08-01,Doctor of Dentistry,LA,41536.270000000004
2019-08-01,Doctor of Dentistry,MA,226772.31
2019-08-01,Doctor of Dentistry,MD,65438.64
2019-08-01,Doctor of Dentistry,ME,3262.52
2019-08-01,Doctor of Dentistry,MI,97283.56
2019-08-01,Doctor of Dentistry,MN,69757.24
2019-08-01,Doctor of Dentistry,MO,33018.81
2019-08-01,Doctor of Dentistry,MS,14175.43
2019-08-01,Doctor of Dentistry,MT,3580.47
2019-08-01,Doctor of Dentistry,NC,260539.14
2019-08-01,Doctor of Dentistry,ND,906.8100000000001
2019-08-01,Doctor of Dentistry,NE,15294.2
2019-08-01,Doctor of Dentistry,NH,14578.09
2019-08-01,Doctor of Dentistry,NJ,95648.94
2019-08-01,Doctor of Dentistry,NM,29913.69
2019-08-01,Doctor of Dentistry,NV,83545.22
2019-08-01,Doctor of Dentistry,NY,383939.27
2019-08-01,Doctor of Dentistry,OH,85414.79
2019-08-01,Doctor of Dentistry,OK,33030.5
2019-08-01,Doctor of Dentistry,OR,43406.36
2019-08-01,Doctor of Dentistry,PA,100246.13
2019-08-01,Doctor of Dentistry,PR,1847.27
2019-08-01,Doctor of Dentistry,RI,1721.77
2019-08-01,Doctor of Dentistry,SC,103776.0
2019-08-01,Doctor of Dentistry,SD,10937.22
2019-08-01,Doctor of Dentistry,TN,114113.15
2019-08-01,Doctor of Dentistry,TX,355581.11
2019-08-01,Doctor of Dentistry,US,7968697.62
2019-08-01,Doctor of Dentistry,UT,28722.4
2019-08-01,Doctor of Dentistry,VA,100118.74
2019-08-01,Doctor of Dentistry,VT,368.58
2019-08-01,Doctor of Dentistry,WA,756105.26
2019-08-01,Doctor of Dentistry,WI,53618.77
2019-08-01,Doctor of Dentistry,WV,3300.27
2019-08-01,Doctor of Dentistry,WY,3888.98
2019-09-01,Doctor of Dentistry,AE,522.47
2019-09-01,Doctor of Dentistry,AK,5526.35
2019-09-01,Doctor of Dentistry,AL,71375.47
2019-09-01,Doctor of Dentistry,AP,569.84
2019-09-01,Doctor of Dentistry,AR,22924.7
2019-09-01,Doctor of Dentistry,AZ,270939.32
2019-09-01,Doctor of Dentistry,CA,1159682.11
2019-09-01,Doctor of Dentistry,CO,124419.98
2019-09-01,Doctor of Dentistry,CT,93983.16
2019-09-01,Doctor of Dentistry,DC,13065.43
2019-09-01,Doctor of Dentistry,DE,2710.14
2019-09-01,Doctor of Dentistry,FL,311058.03
2019-09-01,Doctor of Dentistry,GA,97858.59
2019-09-01,Doctor of Dentistry,HI,58253.91
2019-09-01,Doctor of Dentistry,IA,26865.23
2019-09-01,Doctor of Dentistry,ID,30856.68
2019-09-01,Doctor of Dentistry,IL,280158.66
2019-09-01,Doctor of Dentistry,IN,35541.81
2019-09-01,Doctor of Dentistry,KS,31888.72
2019-09-01,Doctor of Dentistry,KY,101639.79
2019-09-01,Doctor of Dentistry,LA,101878.47
2019-09-01,Doctor of Dentistry,MA,174470.24
2019-09-01,Doctor of Dentistry,MD,91199.91
2019-09-01,Doctor of Dentistry,ME,4343.5199999999995
2019-09-01,Doctor of Dentistry,MI,178623.49
2019-09-01,Doctor of Dentistry,MN,110345.3
2019-09-01,Doctor of Dentistry,MO,50241.1
2019-09-01,Doctor of Dentistry,MS,31359.059999999998
2019-09-01,Doctor of Dentistry,MT,7764.11
2019-09-01,Doctor of Dentistry,NC,337286.1
2019-09-01,Doctor of Dentistry,ND,3918.38
2019-09-01,Doctor of Dentistry,NE,5652.65
2019-09-01,Doctor of Dentistry,NH,19350.31
2019-09-01,Doctor of Dentistry,NJ,125773.67
2019-09-01,Doctor of Dentistry,NM,23436.95
2019-09-01,Doctor of Dentistry,NV,74144.37
2019-09-01,Doctor of Dentistry,NY,323692.83999999997
2019-09-01,Doctor of Dentistry,OH,85325.6
2019-09-01,Doctor of Dentistry,OK,30955.99
2019-09-01,Doctor of Dentistry,OR,74358.78
2019-09-01,Doctor of Dentistry,PA,134138.21
2019-09-01,Doctor of Dentistry,PR,8657.66
2019-09-01,Doctor of Dentistry,RI,6148.43
2019-09-01,Doctor of Dentistry,SC,44289.5
2019-09-01,Doctor of Dentistry,SD,18167.19
2019-09-01,Doctor of Dentistry,TN,78294.3
2019-09-01,Doctor of Dentistry,TX,348820.11
2019-09-01,Doctor of Dentistry,US,5447323.14
2019-09-01,Doctor of Dentistry,UT,44650.05
2019-09-01,Doctor of Dentistry,VA,65054.28
2019-09-01,Doctor of Dentistry,VT,680.16
