naics_code,year,month,value,industry_name
3118--,2020,10,149.3,Cookie Cracker and Pasta Manufacturing
31171-,2020,10,157.3,Seafood Product Preparation and Packaging
31161-,2020,10,174.3,Animal Slaughtering and Processing
31151-,2020,10,147.6,Dairy Product (except Frozen) Manufacturing
31142-,2020,10,150.4,Fruit and Vegetable Canning Pickling and Drying
31141-,2020,10,135.3,Frozen Food Manufacturing
31135-,2020,10,113.9,Chocolate and Confectionery Manufacturing
31134-,2020,10,155.6,Nonchocolate Confectionery Manufacturing
31123-,2020,10,135.8,Breakfast Cereal Manufacturing
23811X,2020,10,137.2,Flooring Contractors
23811X,2020,10,137.2,All Other Specialty Trade Contractors
23811X,2020,10,137.2,Other Foundation Structure and Building Exterior Contractors
23811X,2020,10,137.2,Masonry Contractors
236221,2020,10,161.3,Commercial and Institutional Building Construction
236211,2020,10,140.1,Other Heavy and Civil Engineering Construction
236211,2020,10,140.1,Highway Street and Bridge Construction
236211,2020,10,140.1,Oil and Gas Pipeline and Related Structures Construction
1133--,2020,10,198.9,Logging
924126,2020,09,157.0,National Security
8113--,2020,09,142.3,Commercial machinery repair and maintenance
721---,2020,09,153.3,Accommodation
71394-,2020,09,106.0,Fitness and Recreational Sports Centers
71391-,2020,09,131.6,All Other Amusement and Recreation Industries
62311-,2020,09,160.3,Nursing Care Facilities (Skilled Nursing Facilities)
62231-,2020,09,162.6,Specialty (except Psychiatric and Substance Abuse) Hospitals
62211-,2020,09,153.9,General Medical and Surgical Hospitals
62199-,2020,09,120.4,All Other Ambulatory Health Care Services
62151-,2020,09,104.0,Medical and Diagnostic Laboratories
62121-,2020,09,121.4,Offices of Dentists
62111-,2020,09,137.8,Offices of Physicians
6211--,2020,09,137.8,Offices of physicians
5621--,2020,09,150.3,All Other Waste Management Services
56172-,2020,09,123.3,Landscaping Services
561612,2020,09,132.4,Security Systems Services
56151-,2020,09,97.5,Tour Operators
5613--,2020,09,145.9,Employment services
54181-,2020,09,113.8,Other Services Related to Advertising
54161-,2020,09,107.4,Management Consulting Services
5413--,2020,09,169.9,Testing Laboratories and Services
5411--,2020,09,236.6,Legal services
53131-,2020,09,118.8,Other Activities Related to Real Estate
53131-,2020,09,118.8,Real Estate Property Managers
53121-,2020,09,152.0,Offices of Real Estate Agents and Brokers
53112-,2020,09,134.5,Lessors of Nonresidential Buildings (except Miniwarehouses)
53112-,2020,09,134.5,Lessors of Other Real Estate Property
53112-,2020,09,134.5,Lessors of Residential Buildings and Dwellings
53112-,2020,09,134.5,Lessors of Nonfinancial Intangible Assets (except Copyrighte
52421-,2020,09,112.6,Other Insurance Related Activities
52411-,2020,09,148.1,Direct Life Health and Medical Insurance Carriers
5221--,2020,09,96.5,Trusts Estates and Agency Accounts
51121-,2020,09,92.7,Software Publishers - DO NOT USE
511---,2020,09,118.4,Record Production and Distribution
48851-,2020,09,98.3,Freight Transportation Arrangement
45431-,2020,09,241.5,Other Direct Selling Establishments - DO NOT USE
45431-,2020,09,241.5,Fuel Dealers - DO NOT USE
454110,2020,09,123.3,Electronic Shopping and Mail-Order Houses - DO NOT USE
45112-,2020,09,82.8,Hobby Toy and Game Stores - DO NOT USE
45111-,2020,09,139.9,Sporting Goods Stores - DO NOT USE
44831-,2020,09,165.1,Jewelry Stores - DO NOT USE
4481--,2020,09,108.9,Clothing stores
4471--,2020,09,138.7,Gasoline Stations with Convenience Stores - DO NOT USE
44611-,2020,09,180.2,Pharmacies and Drug Stores - DO NOT USE
4461--,2020,09,147.6,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE
4452--,2020,09,186.4,Other Specialty Food Retailers
44511-,2020,09,175.1,Supermarkets and Other Grocery Retailers (except Convenience
4441--,2020,09,197.6,Other Building Material Dealers - DO NOT USE
4431--,2020,09,94.3,Electronics and Appliance Stores - DO NOT USE
44221-,2020,09,148.0,Floor Covering Stores - DO NOT USE
44211-,2020,09,152.4,Furniture Stores - DO NOT USE
44131-,2020,09,203.9,Automotive Parts and Accessories Stores - DO NOT USE
4249--,2020,09,108.2,Miscellaneous nondurable goods merchant wholesalers
4248--,2020,09,99.3,Wine and Distilled Alcoholic Beverage Merchant Wholesalers
4247--,2020,09,99.0,Petroleum and Petroleum Products Merchant Wholesalers (excep
4245--,2020,09,100.0,Grain and Field Bean Merchant Wholesalers
4245--,2020,09,100.0,Other Farm Product Raw Material Merchant Wholesalers
4244--,2020,09,97.6,Grocery and related product merchant wholesalers
4243--,2020,09,95.4,Apparel and piece goods merchant wholesalers
4242--,2020,09,106.3,Drugs and Druggists' Sundries Merchant Wholesalers
4239--,2020,09,114.9,Miscellaneous durable goods merchant wholesalers (except materials recyclers)
4238--,2020,09,101.9,"Machinery, equipment, and supplies merchant wholesalers"
4236--,2020,09,103.4,Household appliances and electrical and electronic goods merchant wholesalers
4234--,2020,09,103.0,Professional and commercial equipment and supplies merchant wholesalers
4233--,2020,09,106.2,Lumber and other construction materials merchant wholesalers
4232--,2020,09,103.6,Furniture and home furnishing merchant wholesalers
4231--,2020,09,95.0,Motor Vehicle Supplies and New Parts Merchant Wholesalers
33999-,2020,09,137.5,All Other Miscellaneous Manufacturing
33995-,2020,09,128.9,Sign Manufacturing
33992-,2020,09,124.8,Sporting and Athletic Goods Manufacturing
33991-,2020,09,231.4,Jewelry and Silverware Manufacturing
33911-,2020,09,121.7,Medical Equipment and Supplies Manufacturing
33791-,2020,09,154.0,Mattress Manufacturing
33712-,2020,09,140.6,Household and Institutional Furniture Manufacturing
33599-,2020,09,140.3,All Other Electrical Equipment and Component Manufacturing
33591-,2020,09,165.4,Battery Manufacturing
33512-,2020,09,140.1,Lighting Fixture Manufacturing - DO NOT USE
33511-,2020,09,77.4,Electric Lamp Bulb and Part Manufacturing - DO NOT USE
33451-,2020,09,128.4,Navigational Measuring Electromedical and Control Instrument
33221-,2020,09,138.0,Cutlery and Handtool Manufacturing
33211-,2020,09,129.5,Forging and Stamping
32619-,2020,09,143.1,Other Plastics Product Manufacturing
32616-,2020,09,119.0,Plastics Bottle Manufacturing
32599-,2020,09,145.4,All Other Chemical Product and Preparation Manufacturing
32562-,2020,09,116.0,Toilet Preparation Manufacturing
32561-,2020,09,144.9,Soap and Cleaning Compound Manufacturing
32541-,2020,09,216.2,Pharmaceutical and Medicine Manufacturing
32531-,2020,09,159.9,Fertilizer and Compost Manufacturing
32518-,2020,09,261.8,Other Basic Inorganic Chemical Manufacturing
31699-,2020,09,137.7,Other Leather and Allied Product Manufacturing
31621-,2020,09,135.6,Footwear Manufacturing
31611-,2020,09,160.8,Leather and Hide Tanning and Finishing
31599-,2020,09,133.9,Apparel Accessories and Other Apparel Manufacturing
31524-,2020,09,107.7,Women's Girls' and Infants' Cut and Sew Apparel Manufacturin
31522-,2020,09,124.2,Men's and Boys' Cut and Sew Apparel Manufacturing - DO NOT U
31411-,2020,09,176.1,Carpet and Rug Mills
31331-,2020,09,148.2,Textile and Fabric Finishing Mills
31223-,2020,09,908.1,Tobacco Manufacturing
31214-,2020,09,117.1,Distilleries
31213-,2020,09,128.4,Wineries
31212-,2020,09,141.7,Breweries
31211-,2020,09,141.5,Soft Drink and Ice Manufacturing
31199-,2020,09,133.5,All Other Food Manufacturing
31194-,2020,09,163.0,Seasoning and Dressing Manufacturing
31191-,2020,09,149.1,Snack Food Manufacturing
31181-,2020,09,157.6,Bread and Bakery Product Manufacturing
3118--,2020,09,149.8,Cookie Cracker and Pasta Manufacturing
31171-,2020,09,155.0,Seafood Product Preparation and Packaging
31161-,2020,09,171.9,Animal Slaughtering and Processing
31151-,2020,09,146.6,Dairy Product (except Frozen) Manufacturing
31142-,2020,09,150.5,Fruit and Vegetable Canning Pickling and Drying
31141-,2020,09,134.9,Frozen Food Manufacturing
31135-,2020,09,114.9,Chocolate and Confectionery Manufacturing
31134-,2020,09,156.0,Nonchocolate Confectionery Manufacturing
31123-,2020,09,135.8,Breakfast Cereal Manufacturing
23811X,2020,09,137.3,Flooring Contractors
23811X,2020,09,137.3,All Other Specialty Trade Contractors
23811X,2020,09,137.3,Other Foundation Structure and Building Exterior Contractors
23811X,2020,09,137.3,Masonry Contractors
236221,2020,09,161.4,Commercial and Institutional Building Construction
236211,2020,09,140.2,Other Heavy and Civil Engineering Construction
236211,2020,09,140.2,Highway Street and Bridge Construction
236211,2020,09,140.2,Oil and Gas Pipeline and Related Structures Construction
1133--,2020,09,194.0,Logging
924126,2020,08,156.8,National Security
8113--,2020,08,141.4,Commercial machinery repair and maintenance
721---,2020,08,153.7,Accommodation
71394-,2020,08,106.0,Fitness and Recreational Sports Centers
71391-,2020,08,131.7,All Other Amusement and Recreation Industries
62311-,2020,08,160.6,Nursing Care Facilities (Skilled Nursing Facilities)
62231-,2020,08,164.4,Specialty (except Psychiatric and Substance Abuse) Hospitals
62211-,2020,08,153.9,General Medical and Surgical Hospitals
62199-,2020,08,120.5,All Other Ambulatory Health Care Services
62151-,2020,08,104.0,Medical and Diagnostic Laboratories
62121-,2020,08,121.4,Offices of Dentists
62111-,2020,08,137.8,Offices of Physicians
6211--,2020,08,137.8,Offices of physicians
5621--,2020,08,149.1,All Other Waste Management Services
56172-,2020,08,123.0,Landscaping Services
561612,2020,08,132.0,Security Systems Services
56151-,2020,08,97.5,Tour Operators
5613--,2020,08,146.9,Employment services
54181-,2020,08,113.1,Other Services Related to Advertising
54161-,2020,08,107.0,Management Consulting Services
5413--,2020,08,169.8,Testing Laboratories and Services
5411--,2020,08,236.5,Legal services
53131-,2020,08,117.0,Other Activities Related to Real Estate
53131-,2020,08,117.0,Real Estate Property Managers
53121-,2020,08,151.0,Offices of Real Estate Agents and Brokers
53112-,2020,08,131.1,Lessors of Nonresidential Buildings (except Miniwarehouses)
53112-,2020,08,131.1,Lessors of Other Real Estate Property
53112-,2020,08,131.1,Lessors of Residential Buildings and Dwellings
53112-,2020,08,131.1,Lessors of Nonfinancial Intangible Assets (except Copyrighte
52421-,2020,08,112.5,Other Insurance Related Activities
52411-,2020,08,148.1,Direct Life Health and Medical Insurance Carriers
5221--,2020,08,94.9,Trusts Estates and Agency Accounts
51121-,2020,08,91.7,Software Publishers - DO NOT USE
511---,2020,08,117.5,Record Production and Distribution
48851-,2020,08,93.9,Freight Transportation Arrangement
45431-,2020,08,226.6,Other Direct Selling Establishments - DO NOT USE
45431-,2020,08,226.6,Fuel Dealers - DO NOT USE
454110,2020,08,121.6,Electronic Shopping and Mail-Order Houses - DO NOT USE
45112-,2020,08,82.3,Hobby Toy and Game Stores - DO NOT USE
45111-,2020,08,148.6,Sporting Goods Stores - DO NOT USE
44831-,2020,08,162.1,Jewelry Stores - DO NOT USE
4481--,2020,08,100.0,Clothing stores
4471--,2020,08,135.0,Gasoline Stations with Convenience Stores - DO NOT USE
44611-,2020,08,175.4,Pharmacies and Drug Stores - DO NOT USE
4461--,2020,08,144.4,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE
4452--,2020,08,188.6,Other Specialty Food Retailers
44511-,2020,08,181.1,Supermarkets and Other Grocery Retailers (except Convenience
4441--,2020,08,179.8,Other Building Material Dealers - DO NOT USE
4431--,2020,08,93.1,Electronics and Appliance Stores - DO NOT USE
44221-,2020,08,148.6,Floor Covering Stores - DO NOT USE
44211-,2020,08,148.8,Furniture Stores - DO NOT USE
44131-,2020,08,203.7,Automotive Parts and Accessories Stores - DO NOT USE
4249--,2020,08,107.5,Miscellaneous nondurable goods merchant wholesalers
4248--,2020,08,99.1,Wine and Distilled Alcoholic Beverage Merchant Wholesalers
4247--,2020,08,102.3,Petroleum and Petroleum Products Merchant Wholesalers (excep
4245--,2020,08,100.0,Grain and Field Bean Merchant Wholesalers
4245--,2020,08,100.0,Other Farm Product Raw Material Merchant Wholesalers
4244--,2020,08,99.2,Grocery and related product merchant wholesalers
4243--,2020,08,98.0,Apparel and piece goods merchant wholesalers
4242--,2020,08,108.9,Drugs and Druggists' Sundries Merchant Wholesalers
4239--,2020,08,113.7,Miscellaneous durable goods merchant wholesalers (except materials recyclers)
4238--,2020,08,103.2,"Machinery, equipment, and supplies merchant wholesalers"
4236--,2020,08,103.4,Household appliances and electrical and electronic goods merchant wholesalers
4234--,2020,08,100.9,Professional and commercial equipment and supplies merchant wholesalers
4233--,2020,08,105.3,Lumber and other construction materials merchant wholesalers
4232--,2020,08,103.6,Furniture and home furnishing merchant wholesalers
4231--,2020,08,98.9,Motor Vehicle Supplies and New Parts Merchant Wholesalers
33999-,2020,08,137.6,All Other Miscellaneous Manufacturing
33995-,2020,08,128.8,Sign Manufacturing
33992-,2020,08,124.9,Sporting and Athletic Goods Manufacturing
33991-,2020,08,232.9,Jewelry and Silverware Manufacturing
33911-,2020,08,121.4,Medical Equipment and Supplies Manufacturing
33791-,2020,08,153.4,Mattress Manufacturing
33712-,2020,08,140.7,Household and Institutional Furniture Manufacturing
33599-,2020,08,140.2,All Other Electrical Equipment and Component Manufacturing
33591-,2020,08,165.5,Battery Manufacturing
33512-,2020,08,140.0,Lighting Fixture Manufacturing - DO NOT USE
33511-,2020,08,77.4,Electric Lamp Bulb and Part Manufacturing - DO NOT USE
33451-,2020,08,128.2,Navigational Measuring Electromedical and Control Instrument
33221-,2020,08,137.4,Cutlery and Handtool Manufacturing
33211-,2020,08,129.7,Forging and Stamping
32619-,2020,08,142.9,Other Plastics Product Manufacturing
32616-,2020,08,118.8,Plastics Bottle Manufacturing
32599-,2020,08,146.1,All Other Chemical Product and Preparation Manufacturing
32562-,2020,08,116.0,Toilet Preparation Manufacturing
32561-,2020,08,144.7,Soap and Cleaning Compound Manufacturing
32541-,2020,08,217.0,Pharmaceutical and Medicine Manufacturing
32531-,2020,08,156.8,Fertilizer and Compost Manufacturing
32518-,2020,08,260.7,Other Basic Inorganic Chemical Manufacturing
31699-,2020,08,137.7,Other Leather and Allied Product Manufacturing
31621-,2020,08,135.6,Footwear Manufacturing
31611-,2020,08,157.2,Leather and Hide Tanning and Finishing
31599-,2020,08,133.5,Apparel Accessories and Other Apparel Manufacturing
31524-,2020,08,110.3,Women's Girls' and Infants' Cut and Sew Apparel Manufacturin
31522-,2020,08,123.8,Men's and Boys' Cut and Sew Apparel Manufacturing - DO NOT U
31411-,2020,08,176.1,Carpet and Rug Mills
31331-,2020,08,145.9,Textile and Fabric Finishing Mills
31223-,2020,08,908.4,Tobacco Manufacturing
31214-,2020,08,115.0,Distilleries
31213-,2020,08,129.0,Wineries
31212-,2020,08,141.8,Breweries
31211-,2020,08,141.8,Soft Drink and Ice Manufacturing
31199-,2020,08,134.7,All Other Food Manufacturing
31194-,2020,08,163.2,Seasoning and Dressing Manufacturing
31191-,2020,08,149.0,Snack Food Manufacturing
31181-,2020,08,159.9,Bread and Bakery Product Manufacturing
3118--,2020,08,151.0,Cookie Cracker and Pasta Manufacturing
31171-,2020,08,157.2,Seafood Product Preparation and Packaging
31161-,2020,08,170.1,Animal Slaughtering and Processing
31151-,2020,08,148.4,Dairy Product (except Frozen) Manufacturing
31142-,2020,08,149.5,Fruit and Vegetable Canning Pickling and Drying
31141-,2020,08,135.4,Frozen Food Manufacturing
31135-,2020,08,113.2,Chocolate and Confectionery Manufacturing
31134-,2020,08,154.8,Nonchocolate Confectionery Manufacturing
31123-,2020,08,135.8,Breakfast Cereal Manufacturing
23811X,2020,08,137.3,Flooring Contractors
23811X,2020,08,137.3,All Other Specialty Trade Contractors
23811X,2020,08,137.3,Other Foundation Structure and Building Exterior Contractors
23811X,2020,08,137.3,Masonry Contractors
236221,2020,08,161.5,Commercial and Institutional Building Construction
236211,2020,08,140.3,Other Heavy and Civil Engineering Construction
236211,2020,08,140.3,Highway Street and Bridge Construction
236211,2020,08,140.3,Oil and Gas Pipeline and Related Structures Construction
1133--,2020,08,194.0,Logging
924126,2020,07,156.8,National Security
8113--,2020,07,141.4,Commercial machinery repair and maintenance
721---,2020,07,154.1,Accommodation
71394-,2020,07,105.8,Fitness and Recreational Sports Centers
71391-,2020,07,131.7,All Other Amusement and Recreation Industries
62311-,2020,07,160.1,Nursing Care Facilities (Skilled Nursing Facilities)
62231-,2020,07,162.3,Specialty (except Psychiatric and Substance Abuse) Hospitals
62211-,2020,07,153.0,General Medical and Surgical Hospitals
62199-,2020,07,120.0,All Other Ambulatory Health Care Services
62151-,2020,07,104.0,Medical and Diagnostic Laboratories
